"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Brf1",0.318167627711985,-0.394216256448584,0.306,0.444,1
"Tmem159",0.318187409789039,0.538210424249771,0.444,0.333,1
"Smad4",0.318249644388915,0.721626554447065,0.5,0.444,1
"Snw1",0.318385831455042,-0.339791566187931,0.639,0.704,1
"Dync1h1",0.318559652827971,-0.319259446597358,0.75,0.852,1
"Cgrrf1",0.318700069057366,0.46373300065356,0.222,0.111,1
"Katnbl1",0.318700069057366,0.352202493033524,0.222,0.111,1
"Megf9",0.31882103257106,0.363248013388576,0.611,0.593,1
"Rnf169",0.31909073779667,0.434227529191783,0.083,0.185,1
"Ccpg1os",0.31909073779667,-0.411638647473531,0.083,0.185,1
"Cklf",0.31909073779667,0.322192738430641,0.167,0.074,1
"Ube2d3",0.319401850369223,-0.460510436499191,0.778,0.889,1
"Ccdc88a",0.319984982786319,-0.262544380719193,0.806,0.926,1
"Hectd3",0.320507884931772,1.13394686802319,0.194,0.111,1
"Edrf1",0.320507884931772,1.03925875086955,0.194,0.111,1
"B9d1",0.320507884931772,-0.630589801593832,0.111,0.222,1
"Stradb",0.320507884931772,-0.329273244942678,0.111,0.222,1
"Leprot",0.320786058461316,-0.493797541749913,0.667,0.741,1
"Ssb",0.320786058461316,-0.36301904626607,0.667,0.741,1
"Ercc3",0.320800093907125,-1.16658244214375,0.111,0.185,1
"Smoc1",0.320916795272681,0.747872193050303,0.111,0.037,1
"Agtrap",0.320916795272681,0.541168348180712,0.111,0.037,1
"Gfod2",0.320916795272681,0.458988345288279,0.111,0.037,1
"Dbil5",0.320916795272681,0.424355123757271,0.111,0.037,1
"Gm16958",0.320916795272681,0.404202531736628,0.111,0.037,1
"Rangrf",0.320916795272681,0.339272828942561,0.111,0.037,1
"Gm19522",0.320916795272681,0.320861712126645,0.111,0.037,1
"Ralgapa1",0.320919356224011,-0.271353777520313,0.444,0.63,1
"Gnl2",0.321193782335534,-0.256034837301486,0.25,0.37,1
"Rap1gds1",0.321421907305539,-0.33106749886609,0.75,0.815,1
"Tpm1",0.321804014014751,-0.468790446401709,0.444,0.556,1
"Snrnp27",0.323361367775355,-0.735001822432106,0.361,0.481,1
"Mat2b",0.323361367775355,0.434173854281784,0.472,0.333,1
"Ric1",0.323533664683056,0.89400950722152,0.389,0.296,1
"Samd4",0.323734461395808,0.54007318800144,0.583,0.481,1
"G6pc3",0.323989736721924,-0.86540042865775,0.222,0.333,1
"Abca1",0.323989736721924,-0.807248152366323,0.222,0.333,1
"Wdr11",0.323989736721924,-0.791618464818976,0.222,0.333,1
"Mrpl22",0.323989736721924,-0.564598769038728,0.222,0.333,1
"Rasl11b",0.323989736721924,-0.5138084796718,0.222,0.333,1
"Ift57",0.324323758697891,-0.972786613664864,0.194,0.296,1
"Calcoco1",0.324367482358691,-0.434972609449924,0.361,0.519,1
"Thap11",0.324596754206442,-0.495578343181178,0.278,0.407,1
"Hipk1",0.324596754206442,0.397821421282533,0.389,0.259,1
"P2rx4",0.32523057423261,-0.288684739123329,0.25,0.407,1
"Cep97",0.325298680390085,-0.471710038104515,0.694,0.63,1
"Elf2",0.325298680390085,-0.468267938505432,0.667,0.667,1
"Aamdc",0.325298680390085,0.254189188632684,0.722,0.593,1
"Rnf187",0.325375104543536,-0.488366669052051,0.75,0.852,1
"Rnf122",0.325455095882679,-0.655448258003132,0.417,0.519,1
"Evi5",0.325599219015238,-0.85438649268025,0.139,0.259,1
"Gmds",0.325599219015238,-0.620965143103678,0.139,0.259,1
"Ptprf",0.325599219015238,-0.39358458292186,0.139,0.259,1
"Lipe",0.325652475478771,1.17298295965192,0.25,0.185,1
"Slc39a9",0.325652475478771,-0.417284097296515,0.167,0.296,1
"Snrnp200",0.325833930619955,-0.396784298838122,0.583,0.63,1
"Cul4a",0.326035831443387,0.421738347593904,0.417,0.296,1
"Zwint",0.326035831443387,-0.380613742560731,0.306,0.444,1
"Pmpcb",0.326035831443387,-0.25163447651106,0.306,0.444,1
"Coprs",0.326135423303545,0.706626706978895,0.25,0.148,1
"N4bp1",0.326135423303545,0.630753922495587,0.25,0.148,1
"Ikbkg",0.326135423303545,0.597308055213165,0.25,0.148,1
"Exoc3",0.326561401525871,0.341390825842474,0.722,0.63,1
"Zbtb7a",0.327395044364719,-0.512430553218615,0.583,0.741,1
"Cirbp",0.327684396504299,-0.298571242153455,0.556,0.704,1
"Map2k5",0.328096633150697,0.626307733910505,0.417,0.333,1
"Snx27",0.328140775050829,-0.333220471540983,0.444,0.63,1
"Ercc6l2",0.328367845407908,0.853476872910542,0.306,0.222,1
"Mllt3",0.328909207915014,0.82273337329402,0.278,0.185,1
"Mgat1",0.328909207915014,0.644982220461725,0.278,0.185,1
"Atp13a2",0.32899484373752,0.430401849403085,0.222,0.111,1
"Nucb1",0.329134403801234,0.296977174831825,0.556,0.407,1
"Kdm2a",0.329928595298675,0.445251259314913,0.583,0.519,1
"Tmem205",0.329928595298675,0.403671899871467,0.583,0.519,1
"Nup88",0.330016964995223,1.08457281958266,0.389,0.333,1
"Atp5j2",0.330736809715296,0.314772778236586,0.917,0.889,1
"Wdcp",0.330891263501053,0.541880685800656,0.167,0.074,1
"Stk38l",0.330891263501053,0.386285197991047,0.167,0.074,1
"Vegfa",0.330996567381425,-0.879226906080779,0.167,0.259,1
"Crppa",0.331039819087606,0.596342229841343,0.444,0.37,1
"Galc",0.331039819087606,-0.425495510292749,0.361,0.481,1
"Kcna2",0.331244775131366,0.411564735075186,0.306,0.185,1
"Dnaaf2",0.331258818769073,1.02910321353237,0.194,0.111,1
"Zfp442",0.331258818769073,0.861997952451068,0.194,0.111,1
"Adck1",0.331258818769073,0.765196080203399,0.194,0.111,1
"Myo5a",0.33159579200467,0.825401518536458,0.389,0.296,1
"Pkp4",0.332284702963982,-0.276978776354727,0.75,0.852,1
"Ids",0.332424057547444,0.45602947076957,0.556,0.444,1
"Mrpl52",0.332424057547444,-0.351135964332987,0.417,0.63,1
"Washc4",0.332614900610838,-0.654835060268242,0.389,0.519,1
"Rab4b",0.332740821333243,0.321298750529015,0.833,0.778,1
"Plgrkt",0.332784142263936,-0.645020743357589,0.222,0.333,1
"Gm11149",0.332784142263936,-0.523346772112387,0.222,0.333,1
"Dpyd",0.332794690415574,-0.790405370382248,0.278,0.407,1
"Rnaseh2b",0.332794690415574,-0.40845920303069,0.278,0.407,1
"Lama2",0.332839861194959,0.624200450993662,0.528,0.444,1
"C630043F03Rik",0.333536472955047,-0.802529706510824,0.194,0.296,1
"Ogfod3",0.333536472955047,-0.76992570268263,0.194,0.296,1
"Sdhaf4",0.333536472955047,-0.609861893742368,0.194,0.296,1
"Chsy3",0.333536472955047,-0.297932889952309,0.194,0.296,1
"Pomgnt1",0.333569279995086,-0.65943942197472,0.278,0.37,1
"Ext1",0.333630070248256,0.761708748741763,0.333,0.222,1
"Orc6",0.333630070248256,0.355375473610187,0.333,0.222,1
"Klhl12",0.333867922784841,0.780133842667203,0.333,0.259,1
"Fam222b",0.333867922784841,0.596140753781782,0.333,0.259,1
"Ipmk",0.334222167111007,-1.07106217687263,0.139,0.222,1
"Hepacam",0.334405699201419,0.260589205923584,0.972,1,1
"Npm1",0.334454401066427,-0.281635740906049,0.583,0.741,1
"Zfp445",0.334795403977991,-0.263962568256583,0.556,0.704,1
"Ccdc127",0.33513472598321,1.37330009191844,0.25,0.185,1
"Tigd2",0.335673843709487,0.922292652961194,0.222,0.148,1
"Sh3rf1",0.335673843709487,-0.683573636595977,0.139,0.259,1
"P2rx7",0.335673843709487,-0.680505988752765,0.139,0.259,1
"Ppp2r1b",0.335673843709487,-0.392842775924528,0.139,0.259,1
"G2e3",0.335904334832572,0.621074700363377,0.25,0.148,1
"Rmdn3",0.335904334832572,0.508077092968953,0.25,0.148,1
"Ap1m1",0.336022886655902,-0.475985243304456,0.333,0.444,1
"Cdc42bpb",0.336022886655902,-0.319511545730552,0.306,0.481,1
"Prkaca",0.336022886655902,0.306320080345198,0.444,0.296,1
"Mrps18c",0.336572146202099,-0.40883156359791,0.444,0.556,1
"Cdh20",0.336630305327245,0.79934176029864,0.75,0.704,1
"Tfeb",0.337197889907261,0.536019186787951,0.583,0.519,1
"Dclk1",0.337238608685022,0.833259492357922,0.306,0.222,1
"Trmt1l",0.337238608685022,0.760152941046928,0.306,0.222,1
"Ctdspl2",0.337238608685022,0.68929977319426,0.306,0.222,1
"Ppm1k",0.338205531459568,0.655788325312916,0.278,0.185,1
"Rchy1",0.338277707067578,-0.717069942222427,0.528,0.556,1
"Wbp1",0.338835226639606,0.549710709150447,0.444,0.37,1
"Coasy",0.338835226639606,0.399244233750089,0.472,0.333,1
"9530068E07Rik",0.338835226639606,-0.324142238649536,0.361,0.481,1
"Ap2s1",0.339288385568198,-0.386394365235337,0.75,0.852,1
"Mfn1",0.339858332300607,-0.55283753907032,0.444,0.593,1
"Fgf1",0.339858332300607,0.518297690564428,0.528,0.481,1
"Smarca2",0.340158252151212,0.501838078761824,0.611,0.593,1
"Arpc5l",0.340158252151212,0.442603133826439,0.611,0.593,1
"Tpst1",0.340158252151212,-0.327890616916577,0.556,0.667,1
"Tom1",0.340284815030392,-0.698351921265475,0.417,0.481,1
"Ndufaf2",0.340284815030392,0.595246061207206,0.472,0.407,1
"Sptlc2",0.340284815030392,0.540958730760433,0.472,0.407,1
"Erc1",0.340362760669544,-0.558444963750338,0.194,0.333,1
"Rad50",0.340362760669544,0.451511498744004,0.306,0.185,1
"Afg3l1",0.340362760669544,-0.375397921662252,0.194,0.333,1
"Arfgap2",0.340571851708053,-0.437250698051623,0.417,0.556,1
"Zdhhc1",0.340858695113323,-0.815153958653894,0.167,0.259,1
"Gm13293",0.340858695113323,-0.795543779132173,0.167,0.259,1
"Nckap1",0.340971604290736,-0.348395807086403,0.694,0.815,1
"Nagk",0.341125129216808,0.486531124238801,0.389,0.259,1
"Nsd2",0.341125129216808,0.426170076143405,0.389,0.259,1
"Xab2",0.341588602319507,0.471258006045979,0.444,0.333,1
"Bmp1",0.341731219852455,-0.777677179111062,0.222,0.333,1
"2510039O18Rik",0.341731219852455,-0.70738436091904,0.222,0.333,1
"Spata2",0.341731219852455,-0.594278980376463,0.222,0.333,1
"Slc25a28",0.341731219852455,-0.55899097170872,0.222,0.333,1
"Gstz1",0.342044684282182,-0.718026568420072,0.278,0.37,1
"Plekhn1",0.342044684282182,0.350973296874515,0.361,0.259,1
"Tcf20",0.342240237046622,1.09135069390811,0.194,0.111,1
"Adnp2",0.342240237046622,0.877413520740699,0.194,0.111,1
"Nkapd1",0.342240237046622,0.775700853420918,0.194,0.111,1
"Ikbkb",0.342240237046622,0.678480781059115,0.194,0.111,1
"Tatdn3",0.342240237046622,-0.281051674043549,0.111,0.222,1
"Zc3h12c",0.342240237046622,-0.253697120229404,0.111,0.222,1
"Alg2",0.342413353602976,-0.259529665807191,0.222,0.37,1
"Zfp410",0.342494126907557,0.640590655480166,0.333,0.259,1
"Meis2",0.342916353609272,-0.922465101348749,0.194,0.296,1
"Zbtb41",0.342916353609272,-0.405756064806973,0.194,0.296,1
"Creb3",0.343259241868587,0.500325750221879,0.583,0.556,1
"Ntpcr",0.343552984182511,-1.16035647403393,0.111,0.185,1
"Ogfrl1",0.343552984182511,-0.923318944960813,0.111,0.185,1
"Ift22",0.343625768594218,-0.427823707073905,0.389,0.481,1
"Csnk2a1",0.343985325468274,0.379063821237048,0.806,0.889,1
"U2af1l4",0.344071327932779,0.64409947216089,0.417,0.333,1
"Cdipt",0.344071327932779,-0.582326955850883,0.333,0.444,1
"Zfp638",0.344533591040732,0.251714756681704,0.778,0.704,1
"Agbl3",0.344836520555165,-0.932286394492332,0.139,0.222,1
"Rnf170",0.344836520555165,-0.832761920430032,0.139,0.222,1
"Htra1",0.34523882592752,-0.358834178619615,0.667,0.889,1
"Hist1h2bc",0.345339984367151,-0.796981800342672,0.306,0.37,1
"Spred1",0.34570424304587,0.32673294631651,0.556,0.519,1
"Nsd3",0.34570424304587,0.319024636378473,0.611,0.444,1
"Mageh1",0.345859608363103,0.619224751458978,0.25,0.148,1
"Dhrs4",0.34594698185956,1.17095489057945,0.222,0.148,1
"Tmem14a",0.34625473407029,0.660235007762439,0.389,0.333,1
"Gid4",0.346261944686249,0.782748511672898,0.306,0.222,1
"Mblac2",0.346261944686249,0.752269871821789,0.306,0.222,1
"Zfp524",0.346261944686249,0.748103823089893,0.306,0.222,1
"Cap1",0.346618365496567,0.318039587200368,0.667,0.667,1
"Col4a3bp",0.346651675783526,-0.28276709202759,0.472,0.593,1
"Nav1",0.347398348051308,0.412662310479741,0.556,0.444,1
"Ric8b",0.347668902064684,0.788480328429638,0.278,0.185,1
"Imp4",0.348106113607709,-0.731140141141412,0.306,0.407,1
"Zmym5",0.348106113607709,-0.353718096067345,0.306,0.407,1
"Ppfibp2",0.348119230663259,0.42954559851651,0.75,0.741,1
"Nampt",0.348230268272829,0.519958977853306,0.5,0.444,1
"Ppp6c",0.348230268272829,-0.411639955647418,0.444,0.519,1
"Usp47",0.348282408527446,-0.388966094035603,0.417,0.519,1
"Ccpg1",0.349313329961912,0.380572991284238,0.667,0.556,1
"Smim26",0.349313329961912,-0.304668653622006,0.556,0.704,1
"Rps6kb2",0.349587892445359,-0.47694004542935,0.278,0.407,1
"Ambra1",0.349587892445359,0.417014888225923,0.389,0.259,1
"Prdx4",0.349587892445359,-0.26385689860587,0.278,0.407,1
"Cadps",0.349639999231664,1.67336411407581,0.278,0.222,1
"Tent4b",0.349639999231664,-0.32704207395978,0.194,0.333,1
"Samm50",0.350392376738588,-0.306959215137382,0.306,0.444,1
"Bnip3",0.350432138013177,-0.432195531753757,0.5,0.556,1
"Farsb",0.35065659233511,-0.659671207407149,0.278,0.37,1
"Rbbp9",0.35065659233511,-0.256255264960775,0.25,0.407,1
"Pdxk",0.350677640156668,-0.312492375952841,0.5,0.667,1
"Slc15a4",0.350996529945628,0.387125183995223,0.667,0.593,1
"Ano10",0.351261521827845,0.774786518333516,0.333,0.259,1
"Mrps34",0.351769228453674,-0.398703645582983,0.444,0.556,1
"Zfp871",0.35218361281504,-0.285133999832612,0.389,0.556,1
"Ccdc92",0.352463131908947,-0.428483182446091,0.194,0.296,1
"Clgn",0.353451735516923,0.912508739523115,0.194,0.111,1
"Elovl4",0.353451735516923,0.825030799261123,0.194,0.111,1
"Efemp1",0.353451735516923,0.727665192806748,0.194,0.111,1
"Grid2",0.353577564221322,0.314514571544853,0.833,0.741,1
"Usp20",0.354561241377056,-0.620977862267591,0.333,0.407,1
"Crat",0.354627020756684,-0.412280467324068,0.167,0.296,1
"Timm8a1",0.354776321470891,-0.685283953511703,0.361,0.481,1
"Rabep1",0.354776321470891,0.476131935803175,0.472,0.333,1
"Mrpl54",0.354776321470891,0.43601235874015,0.444,0.37,1
"Pik3r1",0.354994997896865,0.335402844815253,0.917,0.778,1
"Cttnbp2nl",0.355043934501871,0.413531537739722,0.556,0.444,1
"Gm48678",0.355306695989956,-2.26778443942796,0.111,0.185,1
"Pex5",0.355306695989956,-1.01573624518881,0.111,0.185,1
"Sept10",0.35532784494677,0.38936306826584,0.167,0.074,1
"Uchl5",0.355437579452346,0.867839936180939,0.306,0.222,1
"Kctd4",0.355437579452346,0.717966295361462,0.306,0.222,1
"Washc5",0.355437579452346,0.594196352117939,0.306,0.222,1
"9330151L19Rik",0.355663453773075,-1.32394771851535,0.139,0.222,1
"Zfp143",0.355663453773075,-1.13189345061885,0.139,0.222,1
"AU022252",0.355663453773075,-0.972252216525074,0.139,0.222,1
"Rnf43",0.355663453773075,-0.846916339839767,0.139,0.222,1
"Ifngr1",0.355663453773075,-0.788677184084732,0.139,0.222,1
"Itgad",0.355663453773075,-0.533456345857413,0.139,0.222,1
"Ykt6",0.355663453773075,-0.386642018932164,0.139,0.222,1
"Eef1g",0.355817726326803,0.463101182821234,0.556,0.556,1
"Lncpint",0.356000887287356,0.275391908919372,0.25,0.148,1
"Top1",0.356216202113619,0.31391965904654,0.75,0.519,1
"A830052D11Rik",0.356418242626343,1.07918419093912,0.222,0.148,1
"Nudcd2",0.357298990592737,0.827064348436808,0.278,0.185,1
"Haus2",0.357298990592737,0.64142841119116,0.278,0.185,1
"Tpd52",0.357317106610521,-0.522848501684202,0.667,0.778,1
"Aldh9a1",0.358182726005315,-0.60815491985451,0.278,0.407,1
"Stk16",0.358196893659274,0.541329449078895,0.611,0.519,1
"Cdk4",0.358196893659274,-0.369138576544849,0.556,0.593,1
"Rab5c",0.35839952865216,0.472908551433776,0.639,0.63,1
"Ppp1r37",0.358761291383847,-0.390392556614538,0.306,0.444,1
"Me2",0.359404728444235,-0.769231705238409,0.278,0.37,1
"Rbpj",0.359404728444235,0.753785068627807,0.361,0.259,1
"Zbtb43",0.359474254223913,-1.81444810462676,0.083,0.148,1
"Slc41a1",0.359474254223913,1.44381722996896,0.139,0.074,1
"Fkbp14",0.359474254223913,1.38419888679715,0.139,0.074,1
"Fkbpl",0.359474254223913,1.36033631519133,0.139,0.074,1
"Eps8l1",0.359474254223913,1.26763802013121,0.139,0.074,1
"Erh",0.359474254223913,-1.16245576518552,0.083,0.148,1
"Actr5",0.359474254223913,1.0893102567941,0.139,0.074,1
"Gabpb1",0.359474254223913,1.03890891918507,0.139,0.074,1
"Ikzf2",0.359547346539858,-0.556347646017244,0.389,0.481,1
"Abhd5",0.359618080393498,-0.270483808450113,0.472,0.667,1
"Tubb4b",0.359928093718673,-0.296292690689938,0.611,0.704,1
"Arhgef1",0.360082395512603,-0.679316812042688,0.222,0.333,1
"Nr1d2",0.360082395512603,-0.556335677820277,0.222,0.333,1
"Hs6st1",0.360082395512603,-0.424613145601097,0.222,0.333,1
"Golga4",0.360383619991461,0.361488419505179,0.611,0.556,1
"Foxj1",0.360419020682137,-1.07342979854513,0.25,0.333,1
"Rps27",0.360862744877033,0.282326885887028,0.833,0.741,1
"Mrpl43",0.3608663705967,-0.536028292799163,0.5,0.593,1
"Ppp1r15b",0.3608663705967,-0.332745710387816,0.472,0.63,1
"Pygo2",0.361141125983091,-0.858863125645164,0.167,0.259,1
"Snx22",0.361141125983091,-0.853809075201111,0.167,0.259,1
"Atm",0.361141125983091,-0.842985274041557,0.167,0.259,1
"Ptpn4",0.361141125983091,-0.773397085049333,0.167,0.259,1
"Smc4",0.361141125983091,-0.710520452192938,0.167,0.259,1
"Cspp1",0.361141125983091,-0.661612305272169,0.167,0.259,1
"Trnau1ap",0.361141125983091,-0.567620287245982,0.167,0.259,1
"Trip11",0.361314617047202,0.261785777380369,0.75,0.556,1
"Ech1",0.361315779513633,-0.429604173286143,0.778,0.852,1
"Copb2",0.36190967299421,-0.372497860087059,0.306,0.519,1
"Rbmx",0.362176417881349,-0.765476026354472,0.194,0.296,1
"Ndor1",0.362176417881349,-0.646573372538259,0.194,0.296,1
"Tom1l2",0.362567609728272,0.391578807407812,0.722,0.63,1
"Tmem141",0.362794872419077,-0.591590344405213,0.444,0.593,1
"Ndufb9",0.36285381136388,0.282650448437791,0.972,0.852,1
"Rpl27",0.362911424019607,0.276300809507916,0.944,0.926,1
"Upf3b",0.362921566231062,-0.385776130994199,0.361,0.481,1
"Tafa5",0.363443831196675,0.317292683992925,0.611,0.481,1
"Uqcrc2",0.363664180794145,0.484920048532851,0.694,0.593,1
"Mprip",0.363695183215157,-0.381265316066957,0.667,0.741,1
"Arl6ip5",0.363695183215157,0.266999053087487,0.722,0.667,1
"Tmem131",0.363872601223459,0.327905601736238,0.5,0.444,1
"Aldh3b1",0.363968193302119,-0.510879924924818,0.389,0.519,1
"Cdk16",0.363968193302119,-0.365368725426254,0.389,0.519,1
"Arhgap31",0.364052396236434,-0.694570852449002,0.417,0.519,1
"Parg",0.364052396236434,-0.57133505709977,0.417,0.519,1
"Eif3l",0.364224772996496,0.321153924103292,0.667,0.556,1
"Kif6",0.364765137411355,1.51297921447919,0.306,0.222,1
"Rnf8",0.364765137411355,0.716920359768495,0.306,0.222,1
"Zscan21",0.364892679871416,0.836758421760606,0.194,0.111,1
"Unk",0.364892679871416,0.792067459326547,0.194,0.111,1
"Creg2",0.364892679871416,0.781073149682693,0.194,0.111,1
"Zfp146",0.364892679871416,0.778259996427989,0.194,0.111,1
"E130102H24Rik",0.364892679871416,0.763814075185024,0.194,0.111,1
"4921504A21Rik",0.364892679871416,0.716466661631487,0.194,0.111,1
"Wrb",0.364892679871416,0.694952429806169,0.194,0.111,1
"Purg",0.365129768712078,0.923016340501895,0.361,0.333,1
"Fbxo2",0.365604790517452,0.274413486201074,0.806,0.63,1
"Ubac2",0.36581412555834,0.38584703124724,0.556,0.481,1
"Cox14",0.365816778068401,-0.299716750475797,0.528,0.63,1
"Hid1",0.365899973612138,0.31193885598676,0.694,0.556,1
"Srsf1",0.366063008705976,0.399225109886049,0.444,0.333,1
"Mrrf",0.366702358755771,-1.07877632871563,0.139,0.222,1
"Dcun1d1",0.366702358755771,-0.955321505470901,0.139,0.222,1
"Pnpla6",0.366702358755771,-0.898566784041269,0.139,0.222,1
"Usp36",0.366702358755771,-0.814814366213153,0.139,0.222,1
"Trim27",0.366702358755771,-0.768277060757223,0.139,0.222,1
"Zbtb33",0.366702358755771,-0.412917823967418,0.139,0.222,1
"Ccdc115",0.366909298884695,-0.46219422307538,0.278,0.407,1
"Lbh",0.367087063322426,0.969555187029071,0.222,0.148,1
"Rrs1",0.367087063322426,0.846007828734645,0.222,0.148,1
"Mrps31",0.367095345803988,0.731449096348282,0.278,0.185,1
"Med13l",0.367095345803988,0.606753128708674,0.278,0.185,1
"Ift27",0.367254779416777,-0.591106161731253,0.306,0.444,1
"Mettl16",0.367254779416777,-0.507877356605332,0.306,0.444,1
"Mapk6",0.367254779416777,-0.46488792935171,0.306,0.444,1
"Zranb1",0.367254779416777,0.275759300827523,0.417,0.296,1
"Bloc1s6",0.367310994678184,-1.99506738181459,0.111,0.185,1
"Ptcd2",0.367310994678184,-1.17894556139915,0.111,0.185,1
"Rbm41",0.367310994678184,-0.985408267553052,0.111,0.185,1
"Dennd1a",0.36767915815901,-0.445773433111418,0.389,0.481,1
"Dnaja2",0.368013920878562,-0.286312755258216,0.583,0.667,1
"Hyou1",0.368063596948825,0.402508302050533,0.5,0.407,1
"Kdelr2",0.36828873489274,-0.570822066796491,0.278,0.37,1
"Cyb561d2",0.36828873489274,-0.49177352737045,0.278,0.37,1
"Cacng7",0.36828873489274,0.477776180066414,0.361,0.259,1
"Srfbp1",0.36828873489274,0.474003403075996,0.361,0.259,1
"Timm9",0.36828873489274,0.413964272231363,0.361,0.259,1
"Qser1",0.368670799357084,-0.62677255549685,0.222,0.296,1
"Arf4",0.368807121410036,0.500687222606099,0.694,0.63,1
"Nt5m",0.369485742105285,-0.623007794345861,0.222,0.333,1
"Rspry1",0.369485742105285,-0.409409570511564,0.222,0.333,1
"Zbtb8os",0.369724495578674,-0.320150819342812,0.472,0.593,1
"Rpl14",0.37022690094993,0.357617703789047,0.944,0.889,1
"Tomm6",0.370336041406139,0.258910658193321,1,0.926,1
"Fmr1",0.370650893099468,0.581171923906964,0.556,0.444,1
"Ncor2",0.371180867134959,-0.432817990174366,0.722,0.667,1
"Igf1r",0.371366554191626,-0.270882233565979,0.417,0.593,1
"Brsk1",0.371548122489142,0.75042033967688,0.389,0.333,1
"Rangap1",0.371548122489142,0.612706528867971,0.389,0.333,1
"Eed",0.371560412463372,-0.640205077137078,0.167,0.259,1
"Aacs",0.371560412463372,-0.627817118153334,0.167,0.259,1
"F8a",0.371560412463372,-0.612810751839168,0.167,0.259,1
"Wdr59",0.371560412463372,-0.468110490833975,0.167,0.259,1
"Alg9",0.372055698605311,-0.660401564203269,0.194,0.296,1
"Stam",0.372086377386936,-0.738733657236695,0.389,0.519,1
"Arid1a",0.372086377386936,-0.546299203272785,0.389,0.519,1
"1700025G04Rik",0.372086377386936,-0.36558363474427,0.389,0.519,1
"Arhgap12",0.372976005884587,-1.65795131169256,0.083,0.148,1
"Zkscan7",0.372976005884587,1.31132994721227,0.139,0.074,1
"Cnih2",0.372976005884587,-1.20017084738521,0.083,0.148,1
"Zfp395",0.372976005884587,1.19385808630333,0.139,0.074,1
"Ap1s2",0.372976005884587,1.15578066841068,0.139,0.074,1
"Thsd4",0.372976005884587,1.0198025694115,0.139,0.074,1
"AI480526",0.372976005884587,-0.974569425960408,0.083,0.148,1
"Bag6",0.373537023660498,-0.271537502761433,0.5,0.667,1
"Hint2",0.373795564440718,-0.55792808038381,0.25,0.37,1
"Clcc1",0.373795564440718,-0.538664910225815,0.25,0.37,1
"B3gnt9",0.373795564440718,-0.30075220221015,0.25,0.37,1
"Grik2",0.373862030131881,0.280686722091791,0.917,0.889,1
"Jmjd6",0.374244140038721,0.907301585748386,0.306,0.222,1
"Gart",0.374244140038721,0.630361869423681,0.306,0.222,1
"Pde1c",0.374244140038721,0.442614594559787,0.306,0.222,1
"Ubald1",0.374458464373102,-0.481114201652435,0.333,0.481,1
"1810055G02Rik",0.374820266858896,0.892910949562046,0.25,0.185,1
"Tpra1",0.374820266858896,0.74771896482048,0.25,0.185,1
"Clock",0.375073110838375,0.338282238901491,0.583,0.519,1
"Hnrnpm",0.375365808969942,0.870162163540623,0.5,0.481,1
"Guk1",0.375365808969942,-0.402429791278929,0.444,0.556,1
"Ext2",0.37587246097662,-0.39433922249843,0.306,0.444,1
"Tmem144",0.37616816085693,0.439023399382595,0.5,0.407,1
"Psmd14",0.376438999844886,0.569617839121254,0.556,0.519,1
"Rpa2",0.376562201893019,0.785307380799472,0.194,0.111,1
"Sco2",0.376562201893019,0.51468986305033,0.194,0.111,1
"1700063D05Rik",0.376839275453701,0.718518098345969,0.25,0.148,1
"Map1lc3a",0.37711888921428,-0.369161362331237,0.861,0.852,1
"Gtf2e2",0.377308170977054,-0.514490106148793,0.278,0.37,1
"Epdr1",0.377308170977054,0.514045250561423,0.361,0.259,1
"Plekhh2",0.377308170977054,-0.372819714584846,0.25,0.407,1
"Mccc1",0.377482339436201,0.434129182417567,0.417,0.333,1
"Thoc2",0.377482339436201,0.398224424217179,0.417,0.333,1
"Wdr61",0.377482339436201,0.355736187883122,0.417,0.333,1
"Gdi1",0.377606423045434,-0.252770586608413,0.889,0.926,1
"Opa1",0.377640872773212,0.363620887034133,0.667,0.704,1
"Tmem263",0.377952426988778,-1.00695514976478,0.139,0.222,1
"Lss",0.377952426988778,-0.774134043441561,0.139,0.222,1
"Mark4",0.377952426988778,-0.702892594785862,0.139,0.222,1
"Ptdss2",0.378407457994175,0.882956568294615,0.333,0.259,1
"Sh2b1",0.378423362983329,-0.441991302312309,0.194,0.333,1
"Kif2a",0.378611677870892,0.636022466226896,0.528,0.481,1
"Tmem19",0.378611677870892,0.563279436615327,0.528,0.481,1
"Tmem184c",0.378611677870892,0.449068860832861,0.556,0.444,1
"Emc4",0.378849810455806,-0.394739017007843,0.639,0.667,1
"Hmgxb4",0.379007600901341,0.948330977627347,0.306,0.259,1
"Ciapin1",0.379007600901341,-0.554977623286993,0.25,0.333,1
"Cblb",0.379040255107784,-0.606896137902713,0.222,0.333,1
"Lsm1",0.379040255107784,-0.6052008307776,0.222,0.333,1
"Ndufaf4",0.379040255107784,-0.486397308494817,0.222,0.333,1
"Rbm6",0.379391560351055,-0.28167432522287,0.417,0.593,1
"Abi2",0.379391560351055,-0.260643735959948,0.417,0.593,1
"Pcmt1",0.379527897448384,0.590465297138637,0.611,0.63,1
"St3gal3",0.379527897448384,0.37619097596422,0.667,0.556,1
"Hikeshi",0.379559892680786,-0.346175378879836,0.361,0.481,1
"Polk",0.379564838242403,-1.19634296302195,0.111,0.185,1
"Grk4",0.379564838242403,-1.1416225732757,0.111,0.185,1
