"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sh3d19",0.00897638743067683,1.06199068605999,0.383,0.297,1
"Bax",0.00898548362189319,-0.403055027848089,0.285,0.428,1
"Endog",0.00900189045840161,-1.31364180987559,0.038,0.097,1
"Lsm10",0.00902402628518504,-1.33422847393937,0.038,0.097,1
"Mob1a",0.0090692525245438,3.03907941062737,0.06,0.007,1
"Dolk",0.00912156623731551,-0.931641717378598,0.065,0.138,1
"Gnl3",0.00912528902983968,-0.387810947551264,0.068,0.145,1
"Dock1",0.00917715678947159,0.719433474031411,0.59,0.552,1
"Ankrd44",0.00921748296606303,1.15004183019963,0.171,0.083,1
"Tspan6",0.00923753475191428,-1.56535117594407,0.022,0.069,1
"Zbtb2",0.00926740632624059,-1.33874807818142,0.052,0.117,1
"Cox7a2l",0.0092707990197984,-0.431586407980664,0.277,0.421,1
"Gm16278",0.00929359835816353,-1.38001278921493,0.022,0.069,1
"Commd8",0.00930739695348706,-0.714341521982641,0.168,0.269,1
"Actr10",0.00934360941053481,-0.37772266135724,0.356,0.497,1
"Nenf",0.00935543387629321,-0.327853054487333,0.334,0.483,1
"Slc25a51",0.00938826618401612,-0.282916265165327,0.201,0.324,1
"Ints3",0.0094243518839025,-0.492924200385966,0.166,0.276,1
"Gdpgp1",0.00946361523464207,-1.31263622170885,0.022,0.069,1
"Rnaseh2c",0.00947122385522459,-0.528483943902832,0.226,0.345,1
"Irak1bp1",0.00949349481279607,-1.65783508609343,0.03,0.083,1
"Epha5",0.0095209008891646,-1.26424861450369,0.022,0.069,1
"Rpl4",0.00953220133731049,-0.332881763740084,0.527,0.669,1
"Riox1",0.0095445516157581,-1.47024626770686,0.03,0.083,1
"Scrn1",0.00956566172857006,-0.343339990310764,0.136,0.241,1
"Pbdc1",0.00957852827175453,-0.603051710481062,0.128,0.221,1
"Npm3",0.00961421522638271,-0.856052907140297,0.054,0.124,1
"Gps1",0.00962323577712269,-0.338374865430117,0.321,0.462,1
"Ccs",0.00963000462454497,-0.591265328049015,0.212,0.324,1
"2310061I04Rik",0.0096362442523915,-1.080790644469,0.087,0.166,1
"Atp2c1",0.00965678726058067,0.694031283721003,0.511,0.434,1
"Arhgap32",0.0096865777022343,1.22294204552946,0.193,0.103,1
"Fkbp2",0.00969177140954714,-0.532746026516088,0.337,0.455,1
"Cbx3",0.00970372982839453,-0.414596946396929,0.291,0.421,1
"Osbp2",0.00970483949477154,1.96852151183285,0.13,0.055,1
"R3hcc1",0.00970651860076938,-1.02102767888936,0.103,0.186,1
"Mbd3",0.0097260711507482,-0.40761277555369,0.288,0.428,1
"Hdac1",0.00972963349901142,-0.638143656485188,0.152,0.248,1
"Cdc42ep2",0.00976174629337918,-0.259411882229163,0.459,0.614,1
"Ier5",0.00980352630206657,-1.16488721249837,0.03,0.083,1
"Mtmr14",0.00980833386711769,-0.629600609977638,0.073,0.152,1
"D11Wsu47e",0.00981199306788988,-1.16466247270864,0.022,0.069,1
"Mcts1",0.00985341102342906,-0.262119047985801,0.136,0.241,1
"Tcp11l1",0.00989248631784396,1.036147976426,0.337,0.241,1
"Mydgf",0.00990189890439181,-0.43236313205468,0.223,0.345,1
"Fam89b",0.00991324402629918,-0.797998986766461,0.087,0.166,1
"Tmem63a",0.00992497482261902,0.458223565308927,0.747,0.752,1
"Mdm4",0.00992534166828928,1.07304049420533,0.359,0.269,1
"Txnl4a",0.0099325375955759,-0.704829084435106,0.171,0.276,1
"Rassf2",0.00996946430850699,0.797080079381147,0.484,0.4,1
"Hint3",0.00998695838751025,-0.453394882419616,0.28,0.414,1
"Tm2d1",0.010028059519883,-0.531729756749727,0.188,0.297,1
"Stk11",0.0100435637428148,-0.527776942715974,0.168,0.276,1
"Wdr41",0.0100725966551052,-0.368746905952403,0.114,0.207,1
"Mrpl44",0.0100835055047213,-1.46869094636348,0.035,0.09,1
"Pum2",0.0100921222366525,1.31162580905817,0.291,0.2,1
"Cdc42se1",0.010102161026121,-0.400007133963653,0.22,0.338,1
"Klf4",0.0101352171613733,-0.60729925258541,0.046,0.11,1
"Btg2",0.0101989042335574,-0.361218118142601,0.239,0.372,1
"Vezt",0.010223343839842,1.66102940384405,0.174,0.09,1
"Klf10",0.0102696564789248,-0.812022353062349,0.038,0.097,1
"Nit1",0.0103530898330573,-0.423609156928993,0.125,0.221,1
"Tmem117",0.0103727450508186,1.67717617303342,0.166,0.083,1
"Homer3",0.0104170181761587,-0.659362121446195,0.095,0.179,1
"Tasor",0.010437460056272,0.962632965076862,0.386,0.297,1
"Gm15912",0.0104455976855498,-0.518775868368383,0.152,0.255,1
"Dmwd",0.0104506890556107,-0.301574088051623,0.304,0.448,1
"Akirin1",0.010521336422042,-0.540557748262049,0.242,0.352,1
"Rps27l",0.0106778958408939,-0.698924350928856,0.234,0.345,1
"Mrpl23",0.0106801526713161,-0.407530624090884,0.269,0.407,1
"Pigc",0.010696450513941,-0.800187167769247,0.13,0.221,1
"Higd1a",0.0107279336130919,-0.391864889397021,0.329,0.462,1
"Ilk",0.0107293785934632,-0.332552923028768,0.364,0.497,1
"Adprh",0.0107412197612051,-0.296192072118383,0.266,0.393,1
"Ndufs2",0.0107521142770076,-0.366820590241617,0.416,0.566,1
"Fam3a",0.0107744605902748,-0.637622963405777,0.098,0.179,1
"Opcml",0.0107835907856272,1.27339562115401,0.353,0.276,1
"Thyn1",0.0108122126915802,-0.849396594076252,0.092,0.172,1
"Atg4a",0.010814779226509,2.45181628068485,0.082,0.021,1
"Zbtb37",0.010814779226509,2.34102964933423,0.082,0.021,1
"Cops8",0.0108211447764836,-0.517594271056562,0.19,0.303,1
"Fam76a",0.010826353299679,-0.35167899718516,0.288,0.421,1
"Myo6",0.0108415959710139,0.439234748261283,0.81,0.828,1
"Ssu72",0.0108812081768528,-0.387122487479221,0.304,0.434,1
"Ash2l",0.0108852583663144,-0.551141791788732,0.136,0.234,1
"Khdrbs1",0.0108908990869983,-0.37372705426638,0.37,0.503,1
"Gas5",0.0108984672657533,-0.304032834930362,0.549,0.71,1
"Ppid",0.0108992775383022,-0.409629307383534,0.201,0.317,1
"Lpcat2",0.0109390821115977,1.25326666378285,0.166,0.083,1
"Arid5a",0.0109876546399325,2.02451628420617,0.071,0.014,1
"Abca6",0.010994314019466,1.78865207235807,0.155,0.076,1
"Zfp608",0.011006302622402,1.56084677159486,0.217,0.131,1
"Pura",0.0110227671712522,-0.304604099294553,0.554,0.71,1
"Cdkal1",0.0110591218870727,1.51365243680762,0.226,0.138,1
"Adssl1",0.0110822577896896,-0.343096501683308,0.478,0.621,1
"Cdkn1b",0.0110835443955997,-0.567159989342797,0.312,0.441,1
"Top1",0.0111721466905819,-0.407969276338371,0.326,0.469,1
"Ecsit",0.0111819867444432,-0.495011879586931,0.095,0.179,1
"Srp9",0.0112243275408673,-0.309607546930498,0.372,0.531,1
"Naxd",0.0112732565907308,-0.412202888200249,0.277,0.414,1
"Gigyf2",0.0113492192751658,1.34447984115718,0.269,0.179,1
"Wbp2",0.0113924737834646,-0.252464565515702,0.595,0.814,1
"Jkamp",0.0113977188012639,-0.463796180921078,0.207,0.317,1
"Enho",0.0114248275048043,-0.557141546236673,0.133,0.228,1
"Bscl2",0.0114335141601765,-0.59934296478428,0.147,0.241,1
"Cdc26",0.0114458252211273,-0.376982523806272,0.174,0.283,1
"4732471J01Rik",0.0114539816520709,2.57746497613869,0.101,0.034,1
"Sec61g",0.0114683277592612,-0.490645589026925,0.28,0.407,1
"6720427I07Rik",0.0115119073529249,2.00830410335239,0.092,0.028,1
"Ddost",0.0115289721554736,-0.321227044808155,0.389,0.559,1
"Reps2",0.0116101583071046,1.55733087959779,0.188,0.103,1
"Bmp2",0.0116306561743129,-1.64084162133789,0.027,0.076,1
"Txndc9",0.0116505948272306,-0.293668477209043,0.25,0.393,1
"2310033P09Rik",0.011666250480471,-0.707787139180595,0.13,0.221,1
"Cnih4",0.0116662882896823,-0.576865929151174,0.264,0.386,1
"Gab2",0.0116898428946542,1.62096626115144,0.217,0.131,1
"Impdh2",0.0116926328522565,-0.287301929256693,0.185,0.297,1
"Atxn1",0.0117182512950882,2.96194024689046,0.09,0.028,1
"Hnrnpa1",0.0117971272025924,-0.295001750396283,0.304,0.441,1
"Mkln1",0.0118175880016976,0.977361908423668,0.364,0.269,1
"Chpf",0.0118269963829997,-1.39351537797694,0.035,0.09,1
"Pfdn6",0.0118323818901712,-0.456710914832398,0.269,0.393,1
"Tle1",0.01187580587105,-0.25643748007104,0.266,0.407,1
"Exoc7",0.0118924970024014,-0.547248457376761,0.188,0.29,1
"I730030J21Rik",0.0119532101634894,-1.27045020824244,0.027,0.076,1
"Sptbn1",0.0119581555996769,0.461065101269844,0.709,0.697,1
"Ap3s2",0.0119697765663793,-1.04587030370743,0.101,0.179,1
"Tbca",0.0119905666692789,-0.272282986673739,0.166,0.276,1
"Tti2",0.0120034159830043,-1.27349036390662,0.035,0.09,1
"Klhdc2",0.0120123584567047,-0.419045163193075,0.196,0.303,1
"Srr",0.0120397594554825,1.71306147295488,0.139,0.062,1
"Lsm2",0.0120642834636189,-0.865191465533619,0.101,0.186,1
"Atp6v0d1",0.0121094170963076,-0.285044227236123,0.467,0.621,1
"Kdelr1",0.012126500470341,-0.252380501298183,0.329,0.469,1
"Myc",0.0121625388709871,-1.6569822466109,0.019,0.062,1
"Vdac3",0.0122329149666467,-0.255014668012215,0.372,0.531,1
"Fam126a",0.0122394891225806,1.13106630376796,0.258,0.166,1
"Cxxc1",0.0122900386858101,-0.900976463221707,0.103,0.186,1
"Dohh",0.012301668466011,-0.659709317404977,0.168,0.269,1
"Iqsec1",0.0123061029381258,0.952205117422728,0.359,0.276,1
"Rapgef5",0.0123246697838547,1.99438891242556,0.12,0.048,1
"Hspa9",0.0123912915069239,-0.273178272407056,0.394,0.552,1
"Flnb",0.012395304120415,-0.47634433849393,0.217,0.331,1
"Cdkn2c",0.0124181041963412,-1.17534466268643,0.027,0.076,1
"Marc2",0.012449559701509,-0.442793347645107,0.196,0.303,1
"Cdk8",0.0124497039941215,-0.353063651498805,0.859,0.959,1
"Gatd3a",0.0124515106710874,-0.470020909703058,0.166,0.276,1
"Cnot1",0.0124576934402883,1.3875018666625,0.166,0.083,1
"Zfp622",0.012519754196198,-0.538118892855363,0.065,0.138,1
"2410006H16Rik",0.0125385459915793,-0.534126839770273,0.291,0.414,1
"Gpd2",0.0125581400231166,1.38505114266641,0.188,0.103,1
"Gtf3c6",0.0125904032855138,-0.936324385434782,0.106,0.186,1
"Tspan5",0.0126769924121048,0.757068902785845,0.484,0.448,1
"Gm26782",0.0127326427782518,-1.13382562851284,0.035,0.09,1
"Mrpl49",0.0127525199756734,-0.78687222978818,0.079,0.152,1
"Clp1",0.0127527778631213,-1.09907702398977,0.041,0.097,1
"Nosip",0.0127530498693578,-0.487295485149104,0.198,0.303,1
"Mrpl41",0.012757380067966,-0.262737429121678,0.255,0.386,1
"Psme1",0.0127983127281244,-0.919998528535905,0.079,0.152,1
"Apmap",0.0128039751651173,-0.855991983603167,0.098,0.179,1
"Cby1",0.0129698273882499,-0.443483094281259,0.095,0.179,1
"Knop1",0.0130038694285657,-0.496987255332318,0.117,0.207,1
"Ppdpf",0.0130218298217569,-0.373043366964203,0.361,0.51,1
"Polr2k",0.0130490832225923,-0.426257809936949,0.19,0.29,1
"Prpf19",0.0130603983921651,-0.397417332524055,0.332,0.455,1
"Afg1l",0.0130624988719148,2.70749723844858,0.068,0.014,1
"Gss",0.0130834180858743,-0.424598352415793,0.242,0.352,1
"0610009B22Rik",0.013144689725755,-0.676764433170686,0.185,0.283,1
"Folh1",0.013164901054092,0.895321897239667,0.288,0.193,1
"Ywhah",0.0131726375876556,-0.532101940241255,0.299,0.421,1
"Dscam",0.0131810387437056,-1.09103905174406,0.027,0.076,1
"Zfp322a",0.013235164320231,-1.08549285872592,0.041,0.097,1
"Pign",0.0132418767129789,1.48695905482032,0.139,0.062,1
"Nupl2",0.0132524098911598,-1.10220957860443,0.027,0.076,1
"Tent5a",0.01330373502751,-0.665388232265671,0.109,0.193,1
"Trpt1",0.0133228391853285,-0.735225952052232,0.049,0.11,1
"Prpf38a",0.0133244185568009,-0.717256420025573,0.087,0.166,1
"Cmip",0.0133421961745209,1.3066088029484,0.188,0.103,1
"Strn4",0.0134015634285236,-0.43077149698946,0.226,0.338,1
"Etfa",0.0134149158181537,-0.622352413224312,0.133,0.221,1
"Limch1",0.0135167383778942,0.45229406556212,0.72,0.738,1
"Commd6",0.0135170715280735,-0.461193492396457,0.212,0.324,1
"Parvb",0.0135457392191059,-0.469061327220923,0.052,0.117,1
"Pusl1",0.0135534735553407,-1.02744068184366,0.049,0.11,1
"Rab4b",0.0135816675742692,-0.344164135618341,0.416,0.545,1
"Cyp2j12",0.013619194216723,0.931004831191673,0.326,0.241,1
"Smim12",0.0136690233731759,-0.692352631846546,0.144,0.241,1
"4930430F08Rik",0.0136704427786216,-0.615706985786323,0.098,0.179,1
"Mthfd2l",0.0136878548694857,-1.23356786766849,0.027,0.076,1
"Nhp2",0.0137531961832904,-0.790549163774628,0.103,0.186,1
"Trappc6a",0.0138170651180108,-0.810564671962931,0.101,0.179,1
"Coq2",0.0138493232162542,-0.565677744757881,0.207,0.31,1
"Errfi1",0.0138584483949026,0.637849543296376,0.56,0.503,1
"Stx12",0.0138694035822395,-0.404425398446533,0.296,0.414,1
"Timm23",0.013895262448262,-0.470969155760514,0.245,0.359,1
"Esrra",0.0139102795647788,-1.1422912861806,0.027,0.076,1
"Eprs",0.0139241706272091,-0.278324766913381,0.37,0.503,1
"Slc20a2",0.013939535055656,0.563926515926433,0.535,0.469,1
"Eif5",0.01394432075324,-0.274543970416444,0.53,0.676,1
"Rbx1",0.0139612950007513,-0.322037630605811,0.489,0.655,1
"Sergef",0.013988998484055,-0.875383449430829,0.041,0.097,1
"Asf1a",0.0140126596852995,-0.681436448505644,0.125,0.214,1
"Rfc2",0.0140613059021174,-0.458930932258486,0.168,0.276,1
"Snrnp48",0.0141438345846898,-0.340270434654017,0.226,0.352,1
"Adam22",0.0142159357393614,1.10856907069462,0.367,0.297,1
"Eci1",0.0142564704597329,-0.332503591259641,0.174,0.29,1
"Dhx8",0.014267307676175,-0.974135292115729,0.054,0.117,1
"Sdhd",0.0142779492334665,-0.454435304150179,0.217,0.331,1
"Serinc5",0.0142840103628117,0.442261698896265,0.688,0.662,1
"Rab11a",0.0144113278907844,-0.342727151452455,0.255,0.386,1
"Prpf31",0.0144559080749724,-0.49862374449294,0.101,0.186,1
"Sh3gl3",0.0144620175787015,-0.271667476620727,0.44,0.593,1
"Zfp667",0.0144623372509774,-2.25688643004694,0.016,0.055,1
"Gde1",0.0144909496691843,-0.266783357344216,0.636,0.759,1
"Stard10",0.0145027964741965,-1.17314184169014,0.054,0.117,1
"Coq6",0.01452199899201,-0.570377677406499,0.068,0.138,1
"Dda1",0.0145812156255768,-0.387391187556131,0.188,0.297,1
"Gpn3",0.0146674506249967,-1.01040576736513,0.071,0.138,1
"Rnf114",0.0146851828497391,-0.338696628207716,0.092,0.172,1
"1110008P14Rik",0.0147111636171657,-0.431469739669606,0.152,0.248,1
"D7Ertd443e",0.0147268818782485,0.601407226967276,0.731,0.724,1
"Eif3a",0.0147467153401751,-0.407528820845499,0.389,0.531,1
"Oplah",0.0147467620722957,-1.19046773631692,0.016,0.055,1
"Fam171a1",0.014820460847634,1.26938167676465,0.304,0.228,1
"Sh3kbp1",0.0149070992883931,1.11740495006052,0.383,0.324,1
"Atrn",0.0149232359108673,0.611141470640495,0.527,0.49,1
"Vwa5a",0.0149248548830848,1.59553857998351,0.068,0.014,1
"Dnaaf2",0.0149296986786304,-1.16116232021227,0.046,0.103,1
"Cyc1",0.0149822787827562,-0.345845638899031,0.432,0.586,1
"Fam135a",0.0149882524821186,1.58985978013824,0.152,0.076,1
"Scarb1",0.0150603777849532,-1.33317758244851,0.046,0.103,1
"Esd",0.0151066836332189,-0.505879988503957,0.283,0.4,1
"Cask",0.0151221588168859,1.11345910709565,0.25,0.159,1
"Comtd1",0.0151875746600336,-0.933210403905895,0.06,0.124,1
"Copz1",0.0152057216454133,-0.510389136327553,0.163,0.262,1
"Lysmd3",0.0152845590701073,1.41575748817684,0.147,0.069,1
"Phf5a",0.0153346516155687,-0.263945758590568,0.323,0.455,1
"Zfp689",0.0154296694500425,-1.72810399712273,0.016,0.055,1
"Trappc13",0.0154699318359107,-0.863532232030148,0.041,0.097,1
"Smim15",0.0154815249964375,-0.266691952336365,0.258,0.379,1
"Chkb",0.0155071630488437,-0.790314045742481,0.084,0.159,1
"Mto1",0.0155282110271245,-0.650783974350039,0.068,0.138,1
"Oxsm",0.0155294660791173,-1.44405471746895,0.016,0.055,1
"Hexa",0.0156034850822569,-0.439743265626388,0.141,0.234,1
"Pcdh11x",0.0156265093043871,0.936257529839013,0.261,0.166,1
"Timm17b",0.0156742218388545,-0.49974076872851,0.16,0.255,1
"Aco2",0.0157003191971841,-0.321531618004512,0.386,0.538,1
"Slc5a6",0.0157307646957276,-0.792888989494165,0.016,0.055,1
"Phf20l1",0.0157463842989139,0.923868331861621,0.34,0.241,1
"Pmvk",0.0157474705467489,-0.559348846910829,0.193,0.29,1
"Lsm7",0.015752908790475,-0.397608605132332,0.302,0.434,1
"Arc",0.0157551850888429,-0.48161414765431,0.293,0.414,1
"Upf1",0.0157812443292132,-0.52385120957801,0.139,0.228,1
"Nfyb",0.0157896302440701,-0.558124492785496,0.111,0.193,1
"Hnrnph1",0.0159692632460317,-0.418456127332174,0.177,0.276,1
"Rab5a",0.0160192980680814,-0.348080260360358,0.389,0.531,1
"Plekhj1",0.0160431472965873,-0.517098110510049,0.196,0.303,1
"Oat",0.0160500053275518,-0.738420132335414,0.139,0.228,1
"Tmem143",0.0161367458745847,-1.21693037873621,0.024,0.069,1
"Erbb3",0.0161468684590585,0.731492017856692,0.465,0.407,1
"Rbm45",0.0161675321347546,-0.84233657014631,0.06,0.124,1
"Abcf2",0.0161834538696066,-0.582170080046253,0.13,0.221,1
"Clk3",0.0163897767985374,-0.645261141956459,0.141,0.228,1
"Ranbp1",0.0164591655389232,-0.446028939440921,0.226,0.331,1
"Atp10b",0.0164736121430723,2.01944418153321,0.106,0.041,1
"Ndufa8",0.0165270876242963,-0.388284549529853,0.293,0.434,1
"Atg4d",0.0165274464759892,-0.507795580461781,0.136,0.228,1
"F8a",0.0165400182807137,-0.441478851387125,0.087,0.166,1
"Uba1",0.0165448006344767,-0.298186306206766,0.321,0.462,1
"Gmppb",0.0165690820285438,-1.24006031124277,0.033,0.083,1
"Cic",0.0165773631866729,-0.37448845065012,0.106,0.193,1
"Csnk1g1",0.0165885261165024,1.43263507199881,0.128,0.055,1
"C130071C03Rik",0.0166434769674305,2.84519642099385,0.076,0.021,1
"Naf1",0.0166532314335068,-0.559015265786191,0.13,0.221,1
"Smpd4",0.0166652806396591,-1.54932474614558,0.016,0.055,1
"Brcc3",0.0166811526559996,-0.43040227537889,0.141,0.234,1
"Pde8a",0.0167101998526287,0.582238807970104,0.698,0.71,1
"Nol7",0.0167450580910378,-0.351860101173013,0.34,0.476,1
"Twf2",0.016815083583621,-0.853604164530302,0.082,0.152,1
"Dgcr6",0.0168405918641302,-0.678868621938349,0.128,0.214,1
"Ivns1abp",0.0168798673578146,-0.515042853973982,0.114,0.2,1
"Trmt1",0.0168828044911835,-0.401797637122317,0.103,0.186,1
"Trir",0.0169244463967502,-0.418902906826241,0.269,0.393,1
"Apip",0.0169298741114698,-0.738605486139703,0.117,0.2,1
"Tpi1",0.0169832582210232,-0.633643091541939,0.242,0.352,1
"Jam3",0.0169933231509253,-0.304601281815204,0.701,0.862,1
"Tmem39b",0.0170517002139509,-1.02005398782737,0.024,0.069,1
"Suox",0.0170658218567079,-1.10914052249327,0.033,0.083,1
"Ppie",0.017071619940391,-1.04025734500225,0.046,0.103,1
"Synj2",0.0170870861774432,0.658270124611992,0.53,0.455,1
"Tmem14a",0.0171033741817509,-0.595362249779398,0.188,0.283,1
"Araf",0.0171041011711374,-0.368957536837238,0.242,0.366,1
"Thoc7",0.0171123764139045,-0.469340878711756,0.139,0.234,1
"Myo1e",0.0171751297422677,1.19468963969215,0.269,0.186,1
"Psmc2",0.017216761444399,-0.347964395659887,0.302,0.434,1
"Cyp2j9",0.0172222006469841,1.21168388122638,0.144,0.069,1
"Serf1",0.0172342811846949,-0.717044629471852,0.033,0.083,1
"Pdhb",0.0173006926307295,-0.44562355587306,0.193,0.297,1
"Kif16b",0.0173860452121377,1.33793931125598,0.152,0.076,1
"Gna11",0.0173987463150322,-0.432761662191866,0.242,0.359,1
"Rdh14",0.0174130989706597,-0.51572799430819,0.12,0.207,1
"Gpx1",0.0174953798491926,-0.599447988669355,0.101,0.179,1
"Fn3k",0.0175232822709563,-0.526939123758711,0.223,0.324,1
"Sash1",0.0175611035434503,0.618171095740918,0.451,0.372,1
"Dand5",0.0175755806872111,-0.806148325111713,0.033,0.083,1
"Neat1",0.0176087697796673,1.13373962585601,0.489,0.448,1
"Sharpin",0.0176350105202346,-0.461049815890678,0.147,0.234,1
"Esf1",0.0176703566713217,-0.485165813748303,0.12,0.207,1
"Atpaf1",0.0176859765718192,-0.79932544056289,0.079,0.152,1
"Dpy19l4",0.0177082506608151,1.42244023543245,0.152,0.076,1
"Matn4",0.0177484416293958,-1.06962060299575,0.033,0.083,1
"Hadh",0.0177520726649559,-0.356533189819578,0.307,0.428,1
"Ythdc2",0.0177738628196042,1.3387049205958,0.168,0.09,1
"Plcg1",0.0178864293236441,-0.608141943116648,0.065,0.131,1
"Dffa",0.0178940366573763,-0.758449458794578,0.046,0.103,1
"Rpusd4",0.0179137598810517,-0.861647538169075,0.024,0.069,1
"Pde12",0.0179530748930102,-0.912737406044214,0.065,0.131,1
"Parp8",0.0179548456688828,2.26720203716829,0.114,0.048,1
"Ppm1m",0.0179898593367358,-1.7004123663562,0.03,0.076,1
"Zbtb12",0.0180118619176576,-1.14355549744099,0.024,0.069,1
"Ddt",0.0180127639440259,-0.501651526578748,0.209,0.317,1
"Cct3",0.0180245209392408,-0.356940858671926,0.299,0.428,1
"Gramd1b",0.0180287414020344,0.77017665317898,0.255,0.159,1
"Daglb",0.0180342855560602,-0.548911920541465,0.122,0.207,1
"Ddx52",0.0180531562380469,-0.557613928348262,0.101,0.179,1
"Mrpl4",0.0180860934153905,-0.51374731395086,0.204,0.303,1
"Zfp442",0.0181766226098836,3.28878427541908,0.052,0.007,1
"Mtfmt",0.0182094785958512,-0.37090243869882,0.024,0.069,1
"Pdgfa",0.0182159944108827,-0.256593795957756,0.438,0.614,1
"Zfp11",0.0183089969410967,-1.16399558897646,0.024,0.069,1
"Stk38",0.0183245905631986,1.32254374338029,0.168,0.09,1
"Mettl1",0.0183358413141864,-0.825264761503511,0.076,0.145,1
"Pcolce2",0.0183930783944922,-0.266485383461808,0.421,0.566,1
"Herc3",0.0184089911011954,-0.973118272051518,0.024,0.069,1
"Tango6",0.0184687870391126,2.86542431554062,0.052,0.007,1
"Metap1d",0.01856551980955,1.33188244091712,0.226,0.145,1
"Tmem120a",0.0185937532744219,-0.630024268649485,0.076,0.145,1
"Tssc4",0.0186145121679095,-0.388693027692455,0.133,0.228,1
"Myrf",0.0187345600285095,0.463909183227397,0.677,0.641,1
"Acp6",0.0187945215116168,-1.05887543561248,0.038,0.09,1
"Nap1l4",0.0188432326732411,-0.260954772322545,0.394,0.538,1
"Arhgef12",0.0188684733506065,0.854681283400047,0.405,0.331,1
"Pex19",0.0188940927349762,-0.472994165528461,0.182,0.283,1
"Ufc1",0.0189343426029187,-0.544357147688782,0.261,0.366,1
"Elf2",0.0189376421005255,0.720152310307145,0.364,0.276,1
"2610035D17Rik",0.0189678562968642,1.19784974758489,0.269,0.186,1
"Zfp84",0.0189865725105508,-0.831457728778462,0.076,0.145,1
"Rbm6",0.0190330282304194,1.30468539692955,0.323,0.255,1
"Gstk1",0.019054091021091,-0.543366871027414,0.16,0.255,1
"Swt1",0.0191059189809502,-0.312640015405592,0.149,0.248,1
"Twistnb",0.0191203234435192,-0.437783347217587,0.103,0.179,1
"Cpm",0.0191242838032688,0.373471971063306,0.622,0.566,1
"Caml",0.0191659075978661,-0.606453858835607,0.133,0.221,1
"Taf8",0.0191933720371946,-1.07058476421631,0.057,0.117,1
"Yipf3",0.0192233388942504,-0.390467505448271,0.302,0.428,1
"Cttnbp2",0.0192339723294684,0.931790406048886,0.405,0.338,1
"Cdh10",0.0192890435093034,1.02053983776177,0.473,0.414,1
"Nudt5",0.0193013252791876,-0.676981705560176,0.087,0.159,1
"Letm2",0.019343702743697,-1.01956875347283,0.057,0.117,1
"Nr3c2",0.0193689721178998,1.43739905776677,0.125,0.055,1
"Psma5",0.0193770064649232,-0.336465379791855,0.274,0.4,1
"Wdfy1",0.0194621794922297,-0.428162707445516,0.185,0.29,1
"Rsl24d1",0.0195061492238737,-0.405307846073914,0.152,0.255,1
"Vamp3",0.0195089616904028,-0.307423221770116,0.359,0.497,1
"Abhd11",0.0195423166376415,-0.628215904205194,0.09,0.166,1
"Traf5",0.019585410182661,-0.889611482671985,0.038,0.09,1
"Xist",0.0195959436188002,1.41021946925315,0.345,0.29,1
"Eif3g",0.0195960276291134,-0.399100296323105,0.209,0.317,1
"Pepd",0.0196213619588792,-0.268736950510029,0.269,0.393,1
"Mapre2",0.0196482740696622,0.998668347325693,0.402,0.331,1
"Gnptg",0.0196545766378973,-0.386075956529116,0.326,0.455,1
"Slc25a46",0.0196848827737078,-0.355726369385011,0.179,0.29,1
"Hsd17b4",0.0198224757372755,-0.29211056130192,0.334,0.462,1
"Nfkbia",0.0198234971299886,-0.31260222420861,0.416,0.552,1
"Psme3",0.0198366235625274,-0.671756441153479,0.065,0.131,1
"Ubald1",0.0198653151121999,-0.672204366036486,0.147,0.234,1
"Adipor2",0.0198879595353332,0.465126782646351,0.796,0.862,1
"Srek1ip1",0.0199461477632216,-0.812630908385578,0.038,0.09,1
"B4gat1",0.0199466933332351,-0.358822514446579,0.38,0.51,1
"Thop1",0.0199585667333392,-1.02343321632612,0.079,0.145,1
"Fdx1",0.0201705937419663,-0.554268835551511,0.082,0.152,1
"Anp32b",0.0202691869229871,-0.362365210280303,0.38,0.497,1
"Chmp1b",0.0203507090816165,-0.501120042935192,0.147,0.234,1
"Akap6",0.0203850620520222,1.08090326101414,0.383,0.317,1
"Tatdn2",0.020405215886202,-1.24274361417994,0.038,0.09,1
"Gpr155",0.0204679340609317,0.743174157050578,0.41,0.331,1
"Srrm2",0.0204848399361102,0.357036951388283,0.829,0.876,1
"Trpm7",0.0205064149506777,1.08161808700068,0.326,0.241,1
"Tmed9",0.020522178600194,-0.281575693010771,0.405,0.538,1
"Svbp",0.0205285954352082,-0.760669787002404,0.092,0.166,1
"Prkci",0.020719565409581,-0.710253249097444,0.082,0.152,1
"Ppig",0.0208552117987854,-0.291676973851637,0.228,0.345,1
"Pitpnb",0.0208766772509853,-0.360887678266708,0.226,0.338,1
"Bex3",0.0208808204218774,-0.366154824356758,0.136,0.221,1
"Eif1ad",0.0208982113424144,-0.505744575543927,0.106,0.186,1
"Arid1b",0.0209424993468254,1.08163830225909,0.302,0.228,1
"Zfp407",0.0210267629871071,1.56511187013748,0.139,0.069,1
"Afg3l1",0.0210622037284184,-0.482592668337398,0.13,0.214,1
"Rcn2",0.0211723225325627,-0.360042694041275,0.177,0.283,1
"Wdr82",0.0211983919969601,1.57047602056864,0.155,0.083,1
"Rsph9",0.0212242769459954,-1.10570560836579,0.043,0.097,1
"Taok3",0.0212312443630267,-0.311048383939831,0.25,0.372,1
"Mrps11",0.021261415740338,-0.684556879099342,0.092,0.166,1
