"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mob4",0.056063517838645,-0.250550601884072,0.243,0.304,1
"Zfp94",0.0562587716374743,0.808510473654573,0.067,0.04,1
"Strbp",0.0565065201358115,-0.375756421885968,0.126,0.171,1
"Pop7",0.0565157221961929,-0.294516281904965,0.18,0.231,1
"Adcy5",0.0566599645044896,-0.27328895096024,0.232,0.286,1
"Asb3",0.0568659518619027,-0.268218634982411,0.151,0.197,1
"Rabl2",0.0571289740322545,-0.392890704451724,0.092,0.129,1
"Fbxo34",0.0573252425643843,0.672968611910765,0.079,0.05,1
"Gnb5",0.0574195208524196,-0.40710945501727,0.072,0.107,1
"Tdp1",0.0574376280987771,-0.705291996238946,0.047,0.074,1
"Gipc1",0.0575243550396794,-0.314833378634148,0.234,0.288,1
"Fastkd2",0.0575674856082862,-0.669185569861598,0.047,0.074,1
"Surf2",0.0576946826128763,-0.271964769403472,0.171,0.219,1
"Amn1",0.0589842159168197,-0.388757081888006,0.198,0.247,1
"Ddx21",0.0589901384516005,-0.465093346184759,0.085,0.121,1
"Zc3hc1",0.0590069297504229,0.883771911902444,0.101,0.07,1
"Hexim1",0.0590445971963064,-0.546764679889916,0.088,0.123,1
"Foxo3",0.0590681836011935,-0.377088414893561,0.083,0.119,1
"Prdx4",0.0592741922308018,-0.34768453283657,0.238,0.292,1
"Wdr3",0.0598714945278056,-0.616075229035381,0.063,0.095,1
"Ccdc43",0.0599262463855033,-0.452836903732687,0.094,0.131,1
"Zfp367",0.0599396134692086,-0.376303521878145,0.083,0.119,1
"AI597479",0.0600314753121639,-0.671517061940164,0.031,0.054,1
"Bivm",0.0602163166415776,-0.709085809556704,0.047,0.074,1
"Fuz",0.060774108834257,-0.411117488739638,0.114,0.153,1
"Foxk1",0.0609018354259179,0.677515897632456,0.103,0.07,1
"Mrps9",0.0612102856851148,-0.312849737866213,0.101,0.141,1
"Slco3a1",0.061230731832094,0.553651032189822,0.31,0.278,1
"Fut10",0.0613456851190503,0.573182635564947,0.13,0.095,1
"Snhg3",0.0615011211404592,-0.611256606339891,0.076,0.109,1
"B230206L02Rik",0.0615073652368739,0.434249290470465,0.108,0.074,1
"Prpf38b",0.0620708790897857,-0.354016129181543,0.162,0.211,1
"Ephb1",0.0622656179845295,0.330708365880416,0.517,0.487,1
"Ints6l",0.0625328716958858,-0.339952924683591,0.085,0.121,1
"Cars2",0.0625589823990972,-0.509527233979393,0.059,0.091,1
"Ippk",0.062675074309485,0.579366544599096,0.11,0.076,1
"Smim4",0.0629740146683928,-0.556553530379071,0.081,0.115,1
"Fitm2",0.0631479297357819,0.574963462241525,0.09,0.06,1
"Pes1",0.0632672592860111,0.348150529524053,0.258,0.213,1
"Tpra1",0.0634281899926735,-0.453970673914653,0.086,0.123,1
"Ell",0.0637133550706937,0.559687915367957,0.081,0.052,1
"Zfp830",0.0641696375998738,0.564286810197274,0.205,0.167,1
"Slc27a4",0.0643566991615514,0.381819961010724,0.25,0.209,1
"Dcaf10",0.0643872537355326,-0.605426302565653,0.07,0.103,1
"Arid1b",0.0643972294764925,-0.262239424030839,0.202,0.254,1
"Nfs1",0.0646212904979784,-0.28690035893387,0.135,0.181,1
"Pik3r3",0.0647043874703738,-0.34676226813742,0.123,0.163,1
"Zfp131",0.0647327743732089,-0.354342989946456,0.178,0.221,1
"Crnkl1",0.0649222885348058,0.493909745075466,0.169,0.131,1
"Ubp1",0.064982812941649,-0.263607011899622,0.177,0.225,1
"Pygo2",0.0652902306539404,-0.411491423119689,0.094,0.129,1
"Msl2",0.0655353955988485,0.475863357961327,0.135,0.099,1
"Ccdc82",0.0657783078547925,-0.654056376716176,0.049,0.076,1
"Enah",0.0658852726701373,-0.433380764234525,0.168,0.211,1
"Trmt6",0.0658867207491739,0.354663888599223,0.214,0.175,1
"Gpbp1",0.0660131985711254,0.261795572137875,0.321,0.272,1
"Hexdc",0.0660477913474966,-0.562231884161209,0.058,0.087,1
"Spry1",0.0662365022278922,-0.500574562223421,0.11,0.147,1
"Dhx57",0.0662542897689614,-0.484072518616373,0.047,0.074,1
"Tex14",0.0663942161877095,-0.28432571698652,0.105,0.145,1
"Ddhd1",0.0665544299520966,-0.282436403313946,0.265,0.316,1
"Elk4",0.0665612366622568,0.49140259504796,0.155,0.117,1
"Ptprj",0.0669636799844062,0.637330017163752,0.124,0.091,1
"Mrpl13",0.0670127195183968,-0.292553461332693,0.225,0.276,1
"Trabd",0.0670453157201231,-0.349323193289728,0.123,0.163,1
"Rps6kb1",0.0670741087833652,-0.333304478166125,0.15,0.193,1
"Tmem56",0.0670787998380453,-0.545987574614824,0.077,0.111,1
"Spast",0.0673662357784611,-0.316978715130404,0.332,0.38,1
"Snrpn",0.0673881999089273,-0.28716954756916,0.285,0.34,1
"6030443J06Rik",0.0676229838939787,-0.527562425595026,0.049,0.076,1
"Rnf8",0.0678721807644345,-0.256414960281136,0.142,0.187,1
"Dcaf17",0.0679089835526983,-0.36017366834256,0.117,0.159,1
"Srebf1",0.0679620989323704,-0.384036232155662,0.245,0.292,1
"Wdr54",0.0679769192212771,-0.462662382445153,0.13,0.169,1
"Stxbp4",0.0680313260745413,0.510308353943295,0.079,0.05,1
"Kdm5b",0.0681444755418049,-0.25905895779271,0.276,0.328,1
"Thap12",0.0681605818603527,0.375823268756397,0.177,0.135,1
"Eaf1",0.0682334609793045,-0.594303692679386,0.056,0.085,1
"Hivep3",0.068460792093499,-0.373093131638593,0.081,0.115,1
"Med22",0.0685343173440281,0.523054520961416,0.142,0.107,1
"Usp46",0.0685591502924,-0.517407681613314,0.085,0.119,1
"Nfyb",0.0686843411695385,-0.329306489863893,0.146,0.191,1
"Keap1",0.068728953315382,0.468292757590991,0.292,0.256,1
"Hdhd5",0.0687498467150802,-0.490310506435954,0.054,0.082,1
"Slc4a4",0.06879565072749,-0.915501968464813,0.04,0.064,1
"2610301B20Rik",0.0689217640854245,-0.83686612828174,0.047,0.072,1
"Gm37494",0.0691963728908159,-0.256985865280932,0.222,0.276,1
"Spred2",0.0701044778113067,-0.680593465436488,0.038,0.062,1
"Adprm",0.0702617168293131,-0.469469574512707,0.049,0.076,1
"Siva1",0.0702954889934346,0.340449555195548,0.353,0.306,1
"Pdcd11",0.0703615568728095,0.828468205068349,0.088,0.06,1
"Dph5",0.070394412718585,0.422674396015719,0.123,0.089,1
"Fsd1",0.0704663771988026,-0.323155384159494,0.187,0.237,1
"Dtd2",0.0705763636276571,-0.252987385866219,0.162,0.209,1
"Leng8",0.0706478574411674,-0.418598752402543,0.151,0.191,1
"Gga1",0.0707434960792784,-0.299516671552611,0.135,0.177,1
"Wdr47",0.0707914153567945,0.442114270038231,0.178,0.143,1
"Depdc5",0.0709558658048303,-0.560443864572785,0.108,0.145,1
"Extl3",0.0715814708110016,0.567281522601138,0.123,0.089,1
"Dapk2",0.071638704083455,-0.307152269876409,0.133,0.175,1
"1110019D14Rik",0.071693855899938,-0.833314247524019,0.029,0.05,1
"Zfp748",0.0717445414697995,0.721974389932911,0.085,0.056,1
"Akt3",0.0719261931792667,0.478542298450823,0.119,0.085,1
"Slc25a27",0.0721193184969088,0.350231217322615,0.27,0.223,1
"Chpt1",0.0721245729682649,0.264684383198619,0.499,0.465,1
"Gpc1",0.0725788385418533,-0.392535039271531,0.077,0.111,1
"Mogs",0.0727596748110068,-0.5695134086391,0.063,0.093,1
"Pigk",0.0727967866575552,-0.309630796761368,0.218,0.268,1
"Them4",0.0728677219847235,-0.321798042525079,0.11,0.147,1
"Rragc",0.0728867267965805,0.337357375174195,0.276,0.237,1
"Mcur1",0.0729668191996947,-0.453030329930686,0.09,0.125,1
"Zfand2b",0.0736478861700314,-0.42614961433552,0.097,0.133,1
"Crebl2",0.0737975567992663,-0.48113948906559,0.04,0.064,1
"Rapgef2",0.0739443934050296,-0.349451261822863,0.079,0.113,1
"Fkrp",0.0741391015646807,0.882129613790111,0.067,0.042,1
"Csf1",0.0742334991048818,0.442957216127192,0.222,0.181,1
"Ikbkb",0.0743367099249362,-0.36034891574808,0.086,0.121,1
"Gcc2",0.0744083956547689,0.338858453047843,0.305,0.266,1
"Lrrc49",0.0745562624457367,-0.690042630776233,0.043,0.068,1
"Zhx1",0.0746521453152132,-0.269333508746171,0.085,0.119,1
"Taf6l",0.0752484320219655,0.503234669299931,0.07,0.044,1
"Pgbd5",0.075345672008588,0.555090039102549,0.182,0.147,1
"Polg",0.0754864676909171,-0.53300770940766,0.068,0.099,1
"Myo9b",0.0756747427475088,-0.331203092947521,0.114,0.153,1
"Bnip3",0.0757632862792813,0.322720588173189,0.398,0.366,1
"Rpa2",0.0761949022849384,-0.288702703633091,0.148,0.191,1
"Tfam",0.0762549660278636,-0.328521540544167,0.124,0.163,1
"Gm19500",0.0763073752790985,0.408707127360877,0.295,0.266,1
"Dop1b",0.0766288113420535,0.484406117194399,0.243,0.209,1
"Mettl15",0.0767542267165523,-0.439105097780546,0.068,0.099,1
"Lman2",0.0769555951540478,0.343574132551906,0.216,0.173,1
"Slc7a6",0.0773052075018311,-0.797486154691715,0.034,0.056,1
"Clpx",0.0773599168754813,-0.342098819586952,0.184,0.229,1
"Mib1",0.0774861221437493,-0.534230287016359,0.135,0.171,1
"Fiz1",0.0777840982814405,0.612545281015133,0.146,0.113,1
"Dnph1",0.0778070526621927,0.454200628639628,0.132,0.097,1
"G6pdx",0.0780156328054297,0.38600056277203,0.227,0.185,1
"Ptpn13",0.0780305061227359,-0.483672556026825,0.103,0.137,1
"Trafd1",0.0782016174330336,-0.280190210414072,0.193,0.241,1
"Nolc1",0.0782607433593339,-0.360628069749478,0.211,0.258,1
"Abcc1",0.0785568271715066,0.596825224150067,0.095,0.066,1
"Snx11",0.0788441280861867,0.725941918854629,0.101,0.072,1
"Zfp358",0.0789148975975809,-0.288559333342417,0.159,0.201,1
"Nek7",0.0790251562692426,0.464409465237566,0.216,0.179,1
"Smn1",0.0790993607138307,0.471714396050671,0.144,0.109,1
"Anln",0.0791000664727455,0.261770187034493,0.62,0.584,1
"Trmt13",0.0791105371974361,-0.282302347351002,0.112,0.151,1
"Extl2",0.0791505559028072,-0.430006111797467,0.137,0.173,1
"Tsc2",0.0791938875248279,0.335300296243667,0.254,0.213,1
"Ksr1",0.0795281949708493,-0.467532982362958,0.041,0.066,1
"Spats2l",0.0796774754877922,-0.472033950847892,0.063,0.093,1
"Tcea2",0.0803779633047515,-0.449109053656648,0.043,0.068,1
"Atg10",0.0808871282892227,-0.511392671539567,0.072,0.103,1
"Rhbdl2",0.0809351552875159,-0.377922791076217,0.029,0.05,1
"Exoc4",0.0810906842747377,0.276314803427943,0.339,0.298,1
"Khdrbs3",0.0811000073276861,-0.40040690016058,0.123,0.161,1
"Maml2",0.0812978381414145,-0.48282708374269,0.049,0.074,1
"Gopc",0.0814058609449522,-0.283793726570635,0.151,0.197,1
"Gpatch4",0.0815019172535922,0.874103236429498,0.054,0.032,1
"Zfp282",0.0815793309219036,-0.675047872053514,0.072,0.101,1
"Zfp330",0.0818001395937067,-0.448751887437659,0.108,0.143,1
"Gcn1",0.0818308471353776,-0.328834061229557,0.15,0.191,1
"Bri3bp",0.0818561462541094,0.451607854833616,0.123,0.091,1
"Bcl2l2",0.0820302393189754,-0.371816047224271,0.115,0.153,1
"Tm9sf1",0.0820475980531639,-0.277337543489437,0.195,0.241,1
"Bin3",0.0821229899457732,-0.317588121610991,0.054,0.082,1
"Zfpl1",0.0823004046874597,-0.254108430397101,0.222,0.272,1
"Mical3",0.0825039595221065,0.363460023792948,0.232,0.195,1
"Syne2",0.0826816504864027,-0.277476926559306,0.056,0.085,1
"Med10",0.0830983860488172,-0.286591605504271,0.209,0.256,1
"Dennd4b",0.0832667287018026,-0.598136469078733,0.05,0.076,1
"Haus8",0.0834430171782152,-0.494324303893674,0.065,0.095,1
"Gm37401",0.0835002115920634,0.406528468777388,0.205,0.165,1
"Foxj2",0.0835387354129868,-0.254929281076473,0.133,0.175,1
"Zcchc2",0.0837631726307279,-0.448331356381406,0.052,0.078,1
"Bcap29",0.0838368899751381,0.401367596984594,0.173,0.135,1
"Syne1",0.0841698313383097,-0.276598805574585,0.299,0.356,1
"Pmp22",0.0843277201635692,0.354963221577678,0.425,0.392,1
"Dmxl2",0.0843321423446329,-0.50304035157029,0.083,0.115,1
"Ccdc91",0.084390147154519,-0.307065915170382,0.123,0.163,1
"Rwdd4a",0.084478446430579,-0.265693338687531,0.103,0.139,1
"Plekhm3",0.0847982737159296,-0.256175402309534,0.105,0.143,1
"Sgk3",0.0848230984062715,-0.313220201177541,0.205,0.252,1
"Hdac9",0.0852822295247341,-0.424930595210485,0.047,0.072,1
"Cntn1",0.0854573649642068,-0.376233625953065,0.175,0.217,1
"Aqr",0.0858508421493756,-0.364110040596458,0.103,0.139,1
"Slc25a13",0.0862383902367808,0.342470551288167,0.332,0.29,1
"Ino80c",0.0864775864324601,-0.431669141913565,0.097,0.131,1
"mt-Nd3",0.0864884217481465,0.300447889824465,0.438,0.402,1
"Cstf2t",0.0865177432278693,-0.254282681981618,0.168,0.209,1
"Taok3",0.0868805117685344,-0.252887251518156,0.33,0.378,1
"Rom1",0.0869368771470062,1.06197277123237,0.05,0.03,1
"Ipmk",0.0870529007235007,0.552384308751003,0.114,0.082,1
"Cog6",0.0871701043589455,0.526880831113127,0.123,0.091,1
"Zfand1",0.0873012087379545,-0.569569196973692,0.056,0.082,1
"Alg1",0.0874125457317789,0.383505579901842,0.2,0.161,1
"Vwa1",0.0875349348699089,-0.287020239487947,0.092,0.127,1
"Gfra1",0.0875971093321443,-0.407084536691868,0.2,0.241,1
"Serf1",0.0876824007335225,-0.633707053259812,0.059,0.087,1
"Gm48678",0.0882938366146638,-0.386016771030023,0.092,0.125,1
"Stam2",0.0882984863441737,-0.277556671279086,0.177,0.223,1
"St5",0.0884416251229747,0.711147440998936,0.085,0.058,1
"Wipi2",0.0886120621051023,-0.275642719524535,0.222,0.274,1
"Spns2",0.088718364149813,0.383056696790293,0.274,0.237,1
"Mllt3",0.0889838801849553,0.319440201002676,0.148,0.111,1
"Luzp1",0.0890896242385826,-0.618313555533376,0.038,0.06,1
"Samd4",0.0891773763283953,-0.29259886371416,0.166,0.209,1
"Sowaha",0.0892092896719115,0.521359545215861,0.054,0.032,1
"Cmip",0.0892646925864819,0.513640567572558,0.178,0.143,1
"Npr1",0.0892903389673864,-0.426545482607323,0.05,0.076,1
"Scamp3",0.0899226618418668,0.252294709786783,0.434,0.388,1
"Wars",0.0902880993341043,-0.293950408952171,0.139,0.177,1
"Mettl25",0.0905514919584809,-0.362823197721064,0.164,0.207,1
"Ankrd9",0.090702491947834,-0.563897321817087,0.036,0.058,1
"Slc10a7",0.0907518863638719,-0.618962222516096,0.054,0.08,1
"2610306M01Rik",0.0907841736108519,0.663670061455549,0.11,0.08,1
"Xpo1",0.0911247280821714,-0.361271458478356,0.137,0.177,1
"Lrig1",0.0916793713221704,-0.925987178652211,0.04,0.062,1
"Arl5a",0.0917833829919797,0.291064312911601,0.24,0.199,1
"Fuca2",0.0918021172781369,-0.357587900114158,0.047,0.072,1
"Mus81",0.0918799018278473,-0.515244525150624,0.054,0.08,1
"Dock9",0.0918973536501119,0.257423985387817,0.486,0.451,1
"Raf1",0.0920874802679495,0.373896992689538,0.236,0.199,1
"Rusc2",0.0923157623834197,0.36297828067741,0.29,0.254,1
"Polr3a",0.0924244219892614,-0.37312581839926,0.126,0.161,1
"Nol11",0.0926596329822388,-0.464653529462423,0.135,0.171,1
"Utp4",0.0926692573370334,-0.583275594617028,0.056,0.082,1
"Cpne1",0.0927706011275934,-0.402302609473559,0.085,0.117,1
"Nck1",0.0928506018523581,0.272537994736167,0.142,0.107,1
"Zfp354c",0.0929004319525655,-0.533283200221809,0.05,0.076,1
"Slbp",0.0929163172073545,0.496713968319098,0.099,0.07,1
"Whamm",0.0930559543439279,-0.306403064258333,0.047,0.072,1
"Xpo4",0.093802072173639,0.56914773227219,0.094,0.066,1
"Cacna2d4",0.0942035684346269,-0.591153888513622,0.092,0.123,1
"Mfsd1",0.0942930552947843,-0.339647090967505,0.121,0.157,1
"Rnf103",0.0944565535924708,0.326430223260783,0.243,0.203,1
"Zgpat",0.0946245969551798,-0.367279275984382,0.095,0.129,1
"Bahcc1",0.0947217408915507,-0.518982379072272,0.038,0.06,1
"Dido1",0.0948803865604523,-0.380405849915007,0.114,0.149,1
"Cog2",0.0949795972976794,-0.606832282087764,0.074,0.103,1
"Rrp15",0.0950307862087412,-0.461568567137479,0.036,0.058,1
"Qsox2",0.0952516806743102,0.524537745872089,0.063,0.04,1
"Slc26a11",0.0956928142879176,-0.509076149818293,0.061,0.089,1
"Gm40117",0.0957755795844218,0.572297860573963,0.063,0.04,1
"Dlst",0.0960365004413308,-0.344496087153928,0.283,0.32,1
"Cyp2j12",0.0967294946258828,-0.270740800986607,0.33,0.382,1
"Gabpa",0.0970090283424939,-0.48311509599419,0.058,0.085,1
"Dgkz",0.0973853686845846,-0.430097122565852,0.128,0.161,1
"Rab23",0.0975078995670084,-0.365125424959574,0.108,0.143,1
"Ipo11",0.0979066545115401,-0.271201426364855,0.081,0.113,1
"Anks3",0.0982210784536111,0.617097669094035,0.108,0.08,1
"Cnot8",0.0989689395627046,0.252573539412943,0.294,0.254,1
"Ahi1",0.0990254359708618,-0.252696915504892,0.276,0.324,1
"Map7d2",0.0991503496134365,0.304175094128559,0.476,0.451,1
"Gatc",0.0996059300282089,-0.471712134976285,0.094,0.125,1
"Mepce",0.100175832183627,0.613279824394694,0.11,0.082,1
"Fam216a",0.100202745416196,-0.525218764556693,0.086,0.117,1
"Fundc1",0.100274781320317,0.374750221216218,0.286,0.252,1
"Rpap2",0.100305176778009,-0.379526280855589,0.095,0.129,1
"Fuca1",0.100322414975473,0.265568485616804,0.411,0.376,1
"Acox3",0.100395410907844,-0.345900537097366,0.056,0.082,1
"Nufip1",0.100442991548717,-0.386163017525849,0.072,0.101,1
"Trmt1l",0.100494068707372,-0.410145511568009,0.094,0.127,1
"Thtpa",0.100522492146966,-0.441428273037025,0.038,0.06,1
"Ncoa3",0.100529959924208,-0.251957482705126,0.207,0.254,1
"Wdr35",0.100611868291277,0.502750564144608,0.07,0.046,1
"Hectd3",0.10082838681976,0.58037120698774,0.115,0.087,1
"Cttn",0.100899465760543,0.371850007502048,0.225,0.183,1
"Brap",0.100994495560313,-0.2933723949492,0.216,0.262,1
"Pggt1b",0.101040815286697,0.509273340372296,0.159,0.127,1
"Zfp180",0.101136899875768,-0.370639832171177,0.083,0.115,1
"Epm2aip1",0.101368491175078,-0.423817894232596,0.076,0.105,1
"Slc16a7",0.101422048238572,-0.456661841199489,0.101,0.133,1
"Spsb1",0.101544463825808,0.315921529869814,0.288,0.249,1
"Zswim5",0.101747054645872,-0.444497360213208,0.041,0.064,1
"Tmem9",0.101877432274512,-0.339039635121088,0.083,0.115,1
"Fam168b",0.101957571782676,-0.280500603737754,0.15,0.191,1
"H2-K1",0.102116776216869,-0.291728660740967,0.139,0.179,1
"Lrrc42",0.102184853257675,-0.518455490807332,0.076,0.105,1
"Zfp236",0.102338715422906,-0.417395853260207,0.079,0.109,1
"Cyb5d2",0.102365625487304,-0.51578857476943,0.072,0.101,1
"Usp5",0.102626003373101,0.250272394663858,0.391,0.35,1
"Rora",0.102647769435058,-0.833421809774811,0.119,0.155,1
"H1fx",0.102942493429832,-0.341838675630253,0.065,0.093,1
"Chka",0.102964409503894,-0.294061786283632,0.15,0.189,1
"Atf1",0.103172432554853,-0.537845888031273,0.074,0.103,1
"Erh",0.103395056899626,-0.536893037282569,0.049,0.072,1
"Fah",0.103524409855329,0.254783481913526,0.494,0.467,1
"Ing2",0.10417976093141,-0.452646645804485,0.09,0.121,1
"Scfd2",0.104368528616879,-0.395334841941861,0.097,0.129,1
"Satb1",0.104529425273374,-0.312733053175297,0.043,0.066,1
"Selenoi",0.104716106613209,0.425066059568856,0.146,0.113,1
"5730409E04Rik",0.105084859344716,-0.449291277375688,0.061,0.089,1
"Cbfb",0.105130518455521,-0.45467248405183,0.095,0.127,1
"Rnf24",0.105195355018083,-0.452724873505077,0.043,0.066,1
"Hgsnat",0.105361526508621,-0.278817430085405,0.132,0.169,1
"Wdr19",0.105367938246303,-0.525254142573157,0.047,0.07,1
"Mrs2",0.105621985800216,-0.318930291813192,0.09,0.123,1
"Cactin",0.105725666311036,-0.285589891327076,0.099,0.133,1
"Dcaf11",0.105925449605685,0.348763363123532,0.234,0.193,1
"Dyrk1b",0.106308202922986,-0.433914697760358,0.065,0.093,1
"Efemp1",0.106337776046389,0.662668787467637,0.106,0.078,1
"Snrpd1",0.106391405853975,0.280831798459856,0.382,0.336,1
"6030458C11Rik",0.106494362612746,-0.552403437984392,0.045,0.068,1
"Parp4",0.106753105798173,-0.331625159665881,0.072,0.101,1
"Fam149b",0.1069657769885,0.59199603441857,0.115,0.087,1
"Hnrnph1",0.106993809499215,-0.265428841565789,0.213,0.256,1
"Ghdc",0.107067788240842,0.453148680050273,0.086,0.06,1
"Utp14b",0.107698071989405,-0.739767441071835,0.036,0.056,1
"Ubap2",0.108151174985442,0.566272805567329,0.139,0.109,1
"Mapk7",0.108344232999903,0.616257740158579,0.081,0.056,1
"Rad9a",0.108423869384219,-0.384547031826024,0.047,0.07,1
"Klrg2",0.10844758976206,-0.716043401184872,0.034,0.054,1
"Ralgapa2",0.10863375483971,-0.429124199860691,0.076,0.105,1
"Cep89",0.10866730945318,-0.538187570278687,0.045,0.068,1
"Gm9725",0.108788057181145,-0.491191374025181,0.032,0.052,1
"Fndc10",0.10879935518074,0.599273731960386,0.052,0.032,1
"Stmn3",0.108874893941262,-0.450543820051383,0.065,0.091,1
"Kyat3",0.109198707142716,-0.417260475950306,0.047,0.07,1
"E130102H24Rik",0.109339045549103,-0.489115817295016,0.031,0.05,1
"Nagk",0.109359119546379,0.41200557536355,0.162,0.129,1
"Pkmyt1",0.109419731893316,-0.32592098033137,0.09,0.121,1
"Sipa1l3",0.109506956848733,0.668999813761624,0.101,0.074,1
"Tcirg1",0.109615604038961,-0.397881266162839,0.13,0.165,1
"Svip",0.109702080399281,0.291982221169747,0.27,0.231,1
"Csf2ra",0.109774228297013,-0.290438612724762,0.061,0.089,1
"Twnk",0.109870815297324,-0.641841033942875,0.031,0.05,1
"Rnf149",0.110079819933572,0.551187068021422,0.133,0.103,1
"Stxbp1",0.110112222590661,-0.280990319900754,0.119,0.155,1
"Stat1",0.110344564352702,-0.319846205079027,0.117,0.151,1
"Rhoq",0.11059478103591,-0.31663959142763,0.153,0.193,1
"D730003I15Rik",0.11071046200182,0.692429292962043,0.076,0.052,1
"Edrf1",0.110978952279822,0.622321113124679,0.101,0.074,1
"Rabep1",0.111242160956927,0.264330027484408,0.36,0.32,1
"Tpm4",0.111259078627074,0.633283948323578,0.099,0.072,1
"Mrps5",0.111484920947758,-0.274154344621206,0.187,0.223,1
"Hsdl1",0.111546836070965,-0.333702146517042,0.05,0.074,1
"Ncaph2",0.111927845269114,0.399502871731382,0.205,0.173,1
"Tmem39a",0.111987137410693,-0.316559233384206,0.09,0.121,1
"Trub2",0.112191674990444,0.435740776278826,0.132,0.101,1
"Pxn",0.112334494311956,-0.384887100235985,0.068,0.097,1
"Arl6ip6",0.112539477294629,-0.437072876240326,0.077,0.107,1
"Wasf3",0.112686441624461,-0.283698255361334,0.101,0.135,1
"Lats1",0.112699196855246,-0.278760379734044,0.166,0.209,1
"Ankrd24",0.11270036769041,0.618879703274315,0.101,0.074,1
"Zfp275",0.113071027580418,-0.834295332625917,0.038,0.058,1
"Gid4",0.113259193737344,-0.282124620153548,0.128,0.163,1
"Srgap1",0.113298085406983,-0.273760444406412,0.169,0.207,1
"Rae1",0.113430671183047,0.481918784749488,0.144,0.115,1
"Lims2",0.113829877173257,-0.298052694854989,0.29,0.34,1
"Fnip2",0.114068442095575,0.493450692364037,0.105,0.076,1
"Simc1",0.114469125572803,0.510016755092062,0.088,0.062,1
"9530068E07Rik",0.114498786581376,-0.263571287052904,0.245,0.294,1
"Gtpbp10",0.114503688461131,-0.611552589501654,0.036,0.056,1
"2810002D19Rik",0.115020976392333,-0.618531511863381,0.036,0.056,1
"Coa6",0.115247030128364,-0.349284383578315,0.173,0.209,1
"Trmt5",0.11530169661155,-0.559091137730943,0.034,0.054,1
"Ppat",0.115682947448931,0.759784817141856,0.097,0.072,1
"Togaram1",0.115927994976582,-0.3787307665685,0.045,0.068,1
"Ttll12",0.115930358788703,-0.660415348477781,0.047,0.068,1
"Rnf219",0.115937242467375,0.852864438150346,0.061,0.04,1
"Stk40",0.116061065569455,-0.757613535787256,0.036,0.056,1
"Lmbr1",0.11612409259708,0.49103972236788,0.108,0.08,1
"Dab1",0.116467176979623,-0.617930156112742,0.092,0.121,1
"Mthfsd",0.116495788858409,-0.598699680512363,0.038,0.058,1
"Mtmr12",0.116583874581786,-0.595856599853754,0.036,0.056,1
"Lrrc8c",0.116625361096789,-0.356449738855327,0.173,0.211,1
"Pelp1",0.116654586063859,-0.498906208225244,0.065,0.091,1
"Gpr137b",0.116681631642958,0.515625658682282,0.108,0.08,1
"Daglb",0.117033190755779,-0.318895039581015,0.139,0.177,1
"Iws1",0.117273581571206,0.415244756335373,0.209,0.175,1
"Nprl2",0.117310806117375,-0.271729602565685,0.202,0.241,1
"Rbmxl1",0.1173265855767,0.782041699447625,0.054,0.034,1
"Nop2",0.118025931434976,-0.453236787340078,0.059,0.085,1
"Tkfc",0.118393701406646,0.701992667616986,0.054,0.034,1
"Klhl5",0.118766157395737,-0.287357193252624,0.16,0.197,1
"2900076A07Rik",0.118937157169401,-0.620971622024874,0.056,0.08,1
"Jcad",0.119035280622197,-0.419175511863343,0.054,0.078,1
"Kctd21",0.119047770356515,-0.410627844547274,0.056,0.08,1
"A930015D03Rik",0.119240044711595,-0.60336955658414,0.041,0.062,1
"Tram1l1",0.119274444006209,0.348807912627571,0.094,0.066,1
"Psme3",0.119367227040067,0.468034516695185,0.16,0.129,1
"Phf6",0.119567391093155,-0.279567970719664,0.108,0.143,1
"Aagab",0.119887305479527,-0.431274336692542,0.074,0.101,1
"Rbmx2",0.119950739718261,0.45778161595463,0.088,0.062,1
"Gpatch2",0.120325274607455,-0.51538209505811,0.061,0.087,1
"Trim39",0.120378374276592,-0.73477760712804,0.041,0.062,1
"Fn3k",0.120691711286553,0.397123258424982,0.303,0.274,1
"Agfg1",0.121158649070086,-0.264326328512634,0.258,0.3,1
"Dnajc28",0.121188274264865,-0.519287794336614,0.038,0.058,1
"Znfx1",0.121804044457045,-0.27668818370188,0.265,0.312,1
"Ppp1r2",0.122324951001937,0.263207586919404,0.371,0.338,1
"Zfp946",0.122522579839656,-0.70967118258535,0.047,0.068,1
"Sox2",0.122643407220588,-0.451429113622503,0.095,0.125,1
"Stt3b",0.12284058449651,-0.300726133506814,0.209,0.254,1
"Tmem251",0.12287403926372,0.533850200667641,0.117,0.091,1
"Phka2",0.123144577708044,-0.376758378347959,0.065,0.091,1
"Smad1",0.123154699139118,-0.279827956763102,0.094,0.125,1
"Trp53inp1",0.123165610211316,0.692577792867826,0.07,0.048,1
"H2afx",0.123593251199597,0.375701816406717,0.16,0.129,1
"Vezf1",0.123799136399519,0.27237660413981,0.438,0.416,1
"Mars",0.123822016188155,-0.289811152693348,0.139,0.177,1
"Cnot11",0.124167790592482,-0.418067560577471,0.126,0.159,1
"Ppt1",0.124298006024024,0.320708654521027,0.357,0.32,1
"Dnal4",0.124503762250303,-0.336632742816647,0.139,0.173,1
"Akirin2",0.124774393633484,-0.251942363406416,0.124,0.159,1
"Arhgap1",0.124879912566142,-0.388280911058603,0.119,0.151,1
