"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tbcel",3.06919689846085e-152,0.820031996101383,0.289,0.07,9.90890218668084e-148
"E130114P18Rik",3.31260854312405e-152,0.872283542678707,0.168,0.011,1.0694756681476e-147
"Pik3r5",3.50054655704529e-152,-1.40219391329439,0.012,0.181,1.13015145594207e-147
"Srgap1",1.23737522230631e-151,0.934079903090367,0.305,0.083,3.99486590521592e-147
"Lpp",1.98448329868836e-151,0.628997444127756,0.63,0.279,6.40690432981537e-147
"Setbp1",2.60347735766106e-151,0.675851278795262,0.513,0.204,8.40532664920872e-147
"Soga3",3.12619367836312e-151,0.840927188592361,0.278,0.064,1.00929162905953e-146
"Cmtm7",7.43821313940055e-151,-1.3990467307501,0.014,0.183,2.40142711205547e-146
"Rps6ka1",9.29690107641036e-151,-1.42670847903602,0.019,0.194,3.00150451251909e-146
"Kctd1",6.3043833031021e-150,0.857398934627312,0.229,0.039,2.03537014940651e-145
"Acyp2",9.3098447869245e-150,0.847766696178827,0.292,0.073,3.00568338945857e-145
"Rin3",1.01676885284761e-149,-1.35229867221979,0.01,0.175,3.2826382414185e-145
"Ptbp3",1.04972318695714e-149,-1.35648346531232,0.11,0.326,3.38903130909112e-145
"Alpk1",1.34437468851478e-149,0.806888305560485,0.247,0.048,4.34031368186996e-145
"Elk3",2.44924640768873e-149,-1.37424572505536,0.013,0.181,7.90739202722308e-145
"Herc2",3.82790514433042e-149,-1.04704643194578,0.377,0.54,1.23583917584708e-144
"Tprkb",7.55095437305065e-149,0.896694941746984,0.194,0.024,2.4378256193394e-144
"Dner",9.71995086302804e-149,0.902664693117653,0.207,0.03,3.1380861361286e-144
"C030018K13Rik",1.18843403455051e-148,0.819235203262792,0.137,0.001,3.83685928054632e-144
"Mafb",1.48008764486132e-148,-1.41062824319825,0.012,0.177,4.77846296143477e-144
"Pfn2",2.37755048658941e-148,0.909559375333898,0.182,0.019,7.6759217459539e-144
"Grina",2.41242562869588e-148,0.737475862317637,0.402,0.136,7.78851614224463e-144
"Arhgap25",2.60338497831705e-148,-1.35890187722283,0.019,0.19,8.40502840249658e-144
"Dbp",3.03251588104429e-148,0.92658926823823,0.22,0.036,9.7904775219515e-144
"Washc2",3.5978976357989e-148,0.717933534252591,0.45,0.17,1.16158125171767e-143
"Foxp1",4.56032559457844e-148,-1.07690070338755,0.325,0.516,1.47230111820965e-143
"Ankrd29",8.04880593960749e-148,0.882830244621885,0.147,0.005,2.59855699760228e-143
"Gm45708",8.08970904927641e-148,0.865836230383543,0.139,0.002,2.61176256655889e-143
"Pik3cd",1.12793915003533e-147,-1.38807460690347,0.015,0.184,3.64155154588907e-143
"Ctsc",1.96000685505906e-147,-1.40250243533982,0.016,0.185,6.32788213155819e-143
"Tox2",2.52638449525317e-147,0.819796007744951,0.157,0.009,8.15643234292485e-143
"Chpt1",3.63308598012458e-147,0.831195706960168,0.242,0.047,1.17294180868322e-142
"Ccr5",4.35437755584518e-147,-1.40849739101358,0.011,0.174,1.40581079390462e-142
"Gm14964",7.4948104780127e-147,0.922166010353085,0.139,0.003,2.4196995628264e-142
"Tyrobp",7.94868900996895e-147,-1.42466378744256,0.012,0.176,2.56623424686848e-142
"Slc25a12",1.19577541300482e-146,0.779691943839045,0.318,0.089,3.86056092088606e-142
"Ephx2",1.85537517637644e-146,0.831898676471954,0.139,0.002,5.99007875693135e-142
"Atp8a1",2.04537445698953e-146,-0.754616387287507,0.565,0.652,6.6034914343907e-142
"Diaph3",2.69011729363892e-146,0.883414964824096,0.174,0.016,8.68504368251326e-142
"Tank",2.71399336889653e-146,0.769616799049504,0.367,0.118,8.76212759148244e-142
"Alms1",4.43020833157635e-146,0.80467905624286,0.215,0.034,1.43029275984943e-141
"Nt5c2",5.42091334928653e-146,0.661692874789574,0.464,0.175,1.75014187481716e-141
"Nlrp1b",6.1419442368168e-146,-1.40204413217875,0.015,0.181,1.9829266968563e-141
"Rhobtb1",8.601388959337e-146,-1.38183287275418,0.02,0.191,2.77695842552195e-141
"Egfem1",9.25262399064095e-146,0.906764197887218,0.27,0.063,2.98720965537843e-141
"Cdc42bpa",9.60206961794664e-146,0.628707987319945,0.645,0.29,3.10002817615407e-141
"Sema4a",1.28883262385395e-145,0.883212842659847,0.167,0.013,4.16099612611246e-141
"Ckap5",1.31917039995066e-145,0.709178726130407,0.428,0.156,4.2589416362407e-141
"Capn2",2.0509093883499e-145,0.918312551796298,0.183,0.021,6.62136096028765e-141
"Gm42067",2.59755590502788e-145,0.930403786277432,0.146,0.005,8.3862092393825e-141
"Cped1",2.88160984492532e-145,0.913527052825813,0.162,0.011,9.3032773843414e-141
"Slitrk2",6.09767743461464e-145,0.884929660489899,0.151,0.007,1.96863515976534e-140
"Notch1",2.76279428472889e-144,0.798066768357691,0.244,0.05,8.91968134824723e-140
"Fermt3",7.86805011529415e-144,-1.3552196394087,0.015,0.18,2.54019997972272e-139
"Lpar6",9.86022253440636e-144,-1.44649294357802,0.044,0.229,3.18337284523309e-139
"Srebf2",1.25766788259062e-143,0.789975175494023,0.238,0.047,4.06038075894381e-139
"Gm3488",1.92837736751996e-143,-1.40391427387623,0.011,0.17,6.2257663310382e-139
"Dync2h1",3.97574869063333e-143,0.74607678044337,0.331,0.098,1.28357046477097e-138
"Pgm1",5.14349564754337e-143,0.804702258524146,0.216,0.036,1.66057756980938e-138
"Rev3l",5.59925908248021e-143,0.733667127747536,0.377,0.126,1.80772079477874e-138
"Sipa1l2",1.28136492077152e-142,-1.35539850669278,0.078,0.279,4.13688664671084e-138
"Lhfpl2",1.67900910254579e-142,-1.4127189750574,0.071,0.267,5.42068088756909e-138
"Afg1l",3.09280282802015e-142,0.787339873416104,0.267,0.062,9.98511393026305e-138
"Sdk1",3.09783709409859e-142,-1.41749566270448,0.072,0.27,1.00013670582973e-137
"Elovl6",4.72697842161243e-142,0.866311518011024,0.243,0.052,1.52610498341757e-137
"Col27a1",1.87539981793293e-141,-1.40390800845145,0.083,0.283,6.05472831219647e-137
"Mir142hg",2.48183580224024e-141,-1.35255775386153,0.009,0.163,8.01260688753261e-137
"Nedd9",2.77176986934837e-141,0.855824337147389,0.167,0.015,8.94865902319121e-137
"Fgf14",3.43822618950438e-141,0.581106199502084,0.742,0.363,1.11003132528149e-136
"Rida",5.70400633963781e-141,0.869592508431986,0.174,0.018,1.84153844675207e-136
"Bicd1",5.86811046237065e-141,0.785778328432387,0.34,0.107,1.89451946277637e-136
"Casp8",7.31570058570941e-141,-1.32046083924766,0.015,0.177,2.36187393409628e-136
"Lrrk2",2.31090342459518e-140,0.797292474164691,0.198,0.028,7.46075170630554e-136
"D030055H07Rik",3.09024668433578e-140,0.832999971676747,0.133,0.002,9.97686142037807e-136
"Stxbp6",3.63283751699018e-140,0.818506829915338,0.351,0.116,1.17286159236028e-135
"Dock3",5.23114864742688e-140,0.692035888783618,0.434,0.165,1.68887634082177e-135
"Ptpn12",7.5596378149047e-140,0.756987836007909,0.322,0.094,2.44062906854198e-135
"Abhd14b",8.61496501817577e-140,0.860806885619559,0.188,0.025,2.78134145611805e-135
"Gm35154",9.2984379413708e-140,-1.36416828915206,0.011,0.169,3.00200068937156e-135
"Foxg1",1.84531490948095e-139,0.850219902902405,0.153,0.01,5.95759918525926e-135
"Skil",3.12595447258502e-139,-1.36392216566821,0.032,0.206,1.00921440147407e-134
"Trmt9b",4.01592193469811e-139,0.849860384296222,0.147,0.008,1.29654039661729e-134
"Cdh4",5.18295184309972e-139,0.833711933746937,0.173,0.018,1.67331600254475e-134
"P2ry6",9.66563118449055e-139,-1.30594350930914,0.01,0.164,3.12054902791277e-134
"Ldlr",1.98909983454109e-138,0.882317498420418,0.174,0.019,6.4218088158159e-134
"Capn3",2.6573393968542e-138,-1.39214416757183,0.06,0.249,8.5792202427438e-134
"Gal3st4",4.19409759754012e-138,-1.45366520517931,0.031,0.203,1.35406440936583e-133
"D130040H23Rik",6.24549517242138e-138,0.788204336724591,0.238,0.05,2.01635811641624e-133
"Pld4",7.07829402786486e-138,-1.34406260756768,0.012,0.169,2.28522722689617e-133
"Insig1",8.35012561563965e-138,0.870486542854005,0.173,0.019,2.69583805500926e-133
"Pir",9.79432928791664e-138,0.873887516822593,0.142,0.007,3.16209921060389e-133
"Nsdhl",1.48193756411349e-137,0.81275743866609,0.199,0.031,4.7844354257404e-133
"Lhx2",2.07785179214704e-137,0.85089593170493,0.146,0.008,6.7083445109467e-133
"Msi1",3.34059599461475e-137,0.855572894135967,0.129,0.002,1.07851141686137e-132
"Samsn1",3.4349754160303e-137,-1.35004774244033,0.012,0.168,1.10898181306538e-132
"Srebf1",7.16854284882311e-137,0.847252959567863,0.186,0.025,2.31436405874254e-132
"Daam1",7.45087734250893e-137,0.677224760404796,0.459,0.183,2.40551575002901e-132
"Rhoh",1.89208574776067e-136,-1.27610060237969,0.011,0.164,6.10859883664531e-132
"Tjp1",1.97521682703724e-136,0.595022179868899,0.683,0.353,6.37698752608974e-132
"Gca",2.20138178124943e-136,0.835485869035376,0.176,0.021,7.10716108076377e-132
"Gm26542",3.36334995021669e-136,-1.38407363520476,0.028,0.196,1.08585753142746e-131
"Gvin1",3.68303603300756e-136,-1.35231109519691,0.013,0.168,1.18906818325649e-131
"Elmo2",4.76725038250247e-136,0.858660712500039,0.25,0.058,1.53910678599092e-131
"Tmem273",6.69316874582177e-136,-1.32887243659133,0.008,0.157,2.16088952958856e-131
"Fads1",1.02500835194961e-135,0.819673650867343,0.214,0.039,3.30923946426931e-131
"Gstm5",3.84991704469586e-135,0.897488752752709,0.148,0.009,1.24294571788006e-130
"Frrs1",4.77422279831918e-135,-1.38815522692281,0.041,0.216,1.54135783043735e-130
"Tm6sf1",1.01056445013408e-134,-1.37663971491876,0.018,0.177,3.26260732725788e-130
"Mycbp2",1.34407927685447e-134,-0.662138479739535,0.617,0.673,4.33935994532466e-130
"9530026P05Rik",1.37440951228166e-134,0.888793546603412,0.152,0.011,4.43728111040133e-130
"Asap1",1.58318038702707e-134,-0.916983974344842,0.42,0.567,5.1112978795169e-130
"Dnah7b",2.02442047883955e-134,0.840994625749243,0.151,0.011,6.53584151593348e-130
"Ncf1",2.28866777442209e-134,-1.2688642304935,0.006,0.151,7.3889639097217e-130
"Gpt2",1.26105595521268e-133,0.850928040244634,0.189,0.028,4.07131915140415e-129
"Abcc3",1.95497099691209e-133,-1.29094163098583,0.013,0.166,6.31162386353067e-129
"Snx5",2.01402756218699e-133,-1.35040126460771,0.066,0.253,6.50228798452069e-129
"2900052N01Rik",3.17191611428107e-133,0.827141476636509,0.123,0.001,1.02405311749564e-128
"Kif1a",3.21752524347854e-133,0.770021435540856,0.273,0.072,1.03877802485705e-128
"Tom1l1",3.73898898385439e-133,0.724392485948458,0.3,0.085,1.20713259343739e-128
"Calm2",4.44398103180556e-133,-0.858070417556367,0.449,0.605,1.43473927611843e-128
"Ppp2r5a",4.65055368133792e-133,0.685083583585571,0.326,0.101,1.50143125601995e-128
"Nr2f1",4.84442415991626e-133,0.875903869346803,0.164,0.017,1.56402234002897e-128
"Bin2",5.8451327260122e-133,-1.28878044062833,0.01,0.158,1.88710110059304e-128
"Gm36346",1.02429168026318e-132,0.946810096100805,0.135,0.005,3.30692568972967e-128
"Slc41a1",1.5119916158015e-132,0.838348977838427,0.156,0.013,4.88146493161514e-128
"Ncf2",1.58914174975746e-132,-1.29921174958074,0.008,0.153,5.13054413909195e-128
"Gm20713",1.7808669974833e-132,0.775148108026774,0.121,0.001,5.74952910137485e-128
"Gm10125",1.87313176020011e-132,0.806088242066098,0.187,0.027,6.04740588780605e-128
"Hes5",2.81400284001063e-132,0.838242582662053,0.128,0.003,9.08500816897432e-128
"Irf5",2.91807047053455e-132,-1.32843713734429,0.009,0.157,9.42099051412079e-128
"Mfsd2a",8.40603797845083e-132,0.823200208518933,0.129,0.003,2.71388936134285e-127
"Fchsd2",8.74731577234777e-132,-0.907677513286463,0.45,0.57,2.82407089710248e-127
"Gm4876",1.49555234755017e-131,0.833187798750993,0.163,0.017,4.82839075406572e-127
"Etv6",1.71827313595715e-131,-1.10418950186629,0.316,0.485,5.54744481943765e-127
"Irs1",2.46665970615746e-131,0.834782143209614,0.152,0.012,7.96361086132935e-127
"Nr2e1",2.96495475271812e-131,0.787637286816212,0.124,0.002,9.57235641915044e-127
"Chst10",3.94190748108089e-131,0.821206520698633,0.148,0.011,1.27264483026697e-126
"Dock1",4.16784543937465e-131,0.58358570275691,0.668,0.337,1.34558890010211e-126
"Tmem56",8.10151182964393e-131,0.777391417019316,0.171,0.021,2.61557309420054e-126
"Sycp2",2.51532213373248e-130,0.829978388694717,0.15,0.012,8.12071750875531e-126
"Sh3bgrl",2.63085707965956e-130,0.821868719038694,0.173,0.022,8.49372208168089e-126
"Csdc2",3.26489693129198e-130,0.797661323671755,0.135,0.006,1.05407197426762e-125
"Rgs12",3.36517216996348e-130,0.760919059684731,0.149,0.012,1.08644583507271e-125
"Dapp1",7.23941095381218e-130,-1.31786321590828,0.117,0.313,2.33724382643826e-125
"Spry2",1.83492428375789e-129,0.810592291519021,0.154,0.014,5.92405305011234e-125
"Arhgap21",1.8639602711637e-129,0.669341908770438,0.402,0.151,6.01779573545202e-125
"Fars2",3.22720556354919e-129,0.590485818902878,0.608,0.293,1.04190331619186e-124
"Gm10561",3.70067111318199e-129,0.808706333772719,0.12,0.001,1.1947616688908e-124
"Sipa1",7.71242245067068e-129,-1.36301173968321,0.031,0.195,2.48995558819903e-124
"Zfp652",1.0342194229435e-128,-1.32148031828311,0.109,0.302,3.33897740697308e-124
"Mrpl18",1.07145331309413e-128,0.778456908403086,0.154,0.014,3.45918702132439e-124
"Lonrf3",1.1984224578081e-128,0.742261012284263,0.196,0.032,3.86910690503346e-124
"Ulk2",2.07557732401403e-128,-1.24922609209799,0.174,0.37,6.70100139057929e-124
"Myh14",3.17634220155021e-128,0.818675392337218,0.153,0.014,1.02548207977048e-123
"Ltc4s",7.02396876515356e-128,-1.33855695115367,0.01,0.155,2.26768831582983e-123
"Nuak1",1.04949206346504e-127,-1.29998907244415,0.042,0.213,3.38828512689689e-123
"Sned1",2.12903543018868e-127,0.844394581549503,0.208,0.041,6.87359088636416e-123
"Fam163a",2.3011921442733e-127,0.803795023686415,0.124,0.003,7.42939883778635e-123
"Fgf12",2.69198932774189e-127,0.565398315311157,0.549,0.241,8.69108754461468e-123
"Cds1",3.60393846984987e-127,-1.31694866384108,0.044,0.215,1.16353153499103e-122
"Slc13a5",1.42996850701927e-126,0.774626725783786,0.125,0.004,4.61665332491172e-122
"Gm16759",1.51805488385231e-126,0.755048506139453,0.27,0.074,4.90104019251718e-122
"Sh3rf1",1.78444944582656e-126,0.769944723217455,0.211,0.042,5.76109503585106e-122
"Pcgf5",3.63128311758574e-126,0.743686739545068,0.242,0.057,1.17235975451256e-121
"Gm15503",3.96649143147828e-126,-1.23691256770571,0.007,0.146,1.28058175865276e-121
"Bmpr1a",9.70673929459228e-126,0.633275156058196,0.361,0.127,3.13382078125912e-121
"Rbfox2",1.28097286804087e-125,0.647357156412379,0.378,0.136,4.13562090446996e-121
"Aco2",2.028201800579e-125,0.747474861340595,0.267,0.072,6.5480495131693e-121
"BC035044",2.31302469919058e-125,-1.31473097666911,0.013,0.158,7.46760024133678e-121
"Arhgap30",3.55660787479069e-125,-1.24890971481234,0.008,0.146,1.14825085237618e-120
"Ostm1",5.4153439388309e-125,0.756918311299229,0.186,0.03,1.74834379065155e-120
"Kcnk10",5.91421670755355e-125,0.789017122011688,0.144,0.011,1.90940486403366e-120
"Snx24",6.61475886367758e-125,-1.29654963220877,0.133,0.324,2.13557489913831e-120
"Fmnl3",8.38110063628741e-125,-1.28919810072394,0.036,0.198,2.70583834042539e-120
"Fgfr2",2.15502492908996e-124,0.598636881199554,0.488,0.21,6.95749798356694e-120
"Whrn",3.11571859090926e-124,-1.31923189760937,0.044,0.211,1.00590974707505e-119
"Fbxo44",3.32751812830039e-124,0.784969248684211,0.162,0.019,1.07428922772178e-119
"Gmip",3.98799352142857e-124,-1.24758500541801,0.013,0.156,1.28752370839321e-119
"Rgs2",7.7239575029271e-124,-1.28752938344389,0.016,0.163,2.49367967982002e-119
"Gng12",1.32469948855224e-123,0.629936938070554,0.418,0.164,4.27679229879092e-119
"Prelid3a",1.38243109508081e-123,0.776399396643218,0.141,0.011,4.46317879046839e-119
"Pcx",3.10307075147842e-123,0.764350233005973,0.169,0.023,1.00182639211481e-118
"Gm20646",3.3337068656185e-123,0.79615663890164,0.156,0.017,1.07628726156493e-118
"Plek",4.6999852938711e-123,-1.31866314719356,0.033,0.192,1.51739025212628e-118
"Laptm5",5.15620736962661e-123,-1.28290111532499,0.014,0.157,1.66468154928395e-118
"Pdgfd",8.28914868851297e-123,0.911252157920412,0.128,0.006,2.67615165408641e-118
"Heatr5a",9.01972156437561e-123,-1.31424256399,0.086,0.268,2.91201710705866e-118
"Rasal3",1.04936312023333e-122,-1.25430400180074,0.007,0.142,3.3878688336733e-118
"Grin3a",1.20100681446986e-122,0.914494785001663,0.164,0.021,3.87745050051593e-118
"Pabpn1",1.21386829530505e-122,0.6271841924197,0.449,0.185,3.91897379139236e-118
"Gm38562",1.50643515135078e-122,0.762063256765547,0.117,0.002,4.863525886136e-118
"Chn1",2.22597361164601e-122,0.713892713081721,0.25,0.063,7.18655580519913e-118
"4933431E20Rik",2.30890387439269e-122,0.848729600902064,0.155,0.018,7.45429615847681e-118
"Ccnd2",2.8029356055516e-122,0.786177120980417,0.153,0.016,9.04927760252334e-118
"Rab26os",3.0230849111187e-122,0.790337451210521,0.196,0.036,9.76002963554673e-118
"Slc25a3",3.54012813620548e-122,0.653801866418092,0.361,0.13,1.14293036877394e-117
"Arrb1",4.57230095759995e-122,0.625455841492888,0.353,0.122,1.47616736416114e-117
"Gm17167",5.18360884563466e-122,0.690701134294238,0.291,0.086,1.67352811581315e-117
"Gtdc1",7.17311654006164e-122,-1.10053450037649,0.25,0.437,2.3158406749589e-117
"Sh3pxd2a",7.5715187780855e-122,-1.25098207309974,0.023,0.175,2.4444648375049e-117
"Tcaf1",7.88306297125238e-122,0.721314336407133,0.277,0.08,2.54504688026883e-117
"Slc25a21",9.15569178270945e-122,0.817577746932735,0.142,0.012,2.95591509204774e-117
"Sema4b",9.42196255965234e-122,0.764578345385564,0.202,0.039,3.04188061238376e-117
"Grik5",1.10498209575493e-121,0.785778206589126,0.193,0.035,3.5674346961448e-117
"C1qa",1.9077441711332e-121,-1.30150069331173,0.014,0.155,6.15915205650353e-117
"Ccdc80",3.9885464656199e-121,0.774382716386998,0.138,0.01,1.28770222642538e-116
"Vwa8",4.25272540395657e-121,0.601242712413244,0.384,0.142,1.37299239666738e-116
"Me1",4.67864801679217e-121,0.78291180447042,0.152,0.017,1.51050151222135e-116
"Pank1",4.73904870158348e-121,0.726025693392032,0.171,0.024,1.53000187330623e-116
"Hps3",5.028538275095e-121,-1.27442658823502,0.044,0.209,1.62346358211442e-116
"Fcgr3",6.3611603787766e-121,-1.24671939183085,0.011,0.15,2.05370062828802e-116
"Pros1",7.30323566166584e-121,-1.35910593527189,0.077,0.254,2.35784963336882e-116
"Tcirg1",9.06929102850731e-121,-1.33140392222804,0.05,0.218,2.92802060855359e-116
"Plch1",9.30668033328706e-121,0.756612461991399,0.121,0.004,3.00466174560173e-116
"Wasf2",1.32790503541951e-120,-1.26121565210377,0.127,0.314,4.2871414068519e-116
"Tspan12",1.38359956204371e-120,0.739644118551497,0.119,0.003,4.46695118605811e-116
"Pbxip1",1.7342622842493e-120,0.716111320728775,0.235,0.056,5.59906578469886e-116
"Cs",2.35925100442343e-120,0.701732292255051,0.241,0.06,7.61684186778104e-116
"Gm5089.1",3.25203193018444e-120,0.734586636864903,0.114,0.002,1.04991850866005e-115
"Prkch",3.60057107915024e-120,-1.21645509307265,0.014,0.155,1.16244437290365e-115
"Map2k6",3.62944262871271e-120,0.614846689653116,0.343,0.116,1.1717655526799e-115
"Lmo2",4.04972668768094e-120,-1.24419384377551,0.01,0.147,1.30745426111779e-115
"Rnf144a",7.01248180034804e-120,0.81564806584814,0.23,0.057,2.26397974924236e-115
"Ctsd",8.39378042894734e-120,-1.31128298619406,0.078,0.257,2.70993201148565e-115
"Pld1",1.41073252625815e-119,-1.21951996043903,0.163,0.35,4.55454996102443e-115
"Rnpc3",1.54908474167562e-119,0.622456703076102,0.395,0.152,5.00122008849973e-115
"Id3",2.45615262609536e-119,0.870705134020548,0.115,0.002,7.92968875334886e-115
"Trak1",3.17508153442714e-119,0.631542844501645,0.339,0.115,1.0250750733898e-114
"Tafa5",4.81110790782166e-119,0.722748561371951,0.254,0.069,1.55326618804022e-114
"Arhgap32",6.90928773067803e-119,0.657650902398671,0.367,0.136,2.2306635438494e-114
"Mpdz",8.31062481041194e-119,0.780270116563172,0.21,0.046,2.6830852200415e-114
"Ifngr1",8.3673576129387e-119,-1.32227230637296,0.03,0.182,2.70140140533726e-114
"Rab8b",8.53276991629652e-119,-1.2842114537701,0.066,0.239,2.75480476747633e-114
"Hacd3",1.60966810581981e-118,0.679768510381811,0.249,0.065,5.19681347963925e-114
"Zdhhc14",2.30938885065002e-118,-1.17646544817712,0.15,0.34,7.4558619043236e-114
"Bbof1",2.85285126944327e-118,0.749923871314075,0.186,0.033,9.21043032339761e-114
"Smim3",3.3227825891391e-118,0.728367736557458,0.171,0.026,1.07276035890356e-113
"Azin1",3.96601106540243e-118,0.676059155375964,0.284,0.086,1.28042667246517e-113
"Tbc1d16",7.20754326334215e-118,-1.29560707731907,0.046,0.208,2.32695534257001e-113
"Maoa",1.64059292059477e-117,0.777424646961744,0.133,0.01,5.29665424414023e-113
"Rbm20",1.94310446950219e-117,0.745339180641158,0.126,0.007,6.27331277978783e-113
"Mras",2.3441425766039e-117,0.676466559077078,0.288,0.088,7.5680643085657e-113
"Arhgef10l",3.77888404854759e-117,0.682236876635346,0.176,0.028,1.22001271507359e-112
"A830008E24Rik",4.58918533105931e-117,-1.34588543876987,0.057,0.223,1.4816184841325e-112
"Boc",5.70250113626464e-117,0.738297640483481,0.138,0.012,1.84105249184304e-112
"Spire1",6.537882444284e-117,0.538204107765154,0.64,0.326,2.11075534713709e-112
"Gm3264",7.41150199057327e-117,-1.20455799487919,0.009,0.141,2.39280341765658e-112
"Atp2b2",3.47704856049507e-116,0.580761194251771,0.353,0.124,1.12256512775583e-111
"Nfyc",4.68032578660914e-116,0.634284253231936,0.308,0.1,1.51104318020676e-111
"Mitf",6.31183839543213e-116,-1.10437813486394,0.276,0.442,2.03777702596526e-111
"Pycard",8.31767046527862e-116,-1.21247174954969,0.008,0.137,2.6853599097152e-111
"Tbc1d22a",1.0464839577706e-115,-1.26993815380034,0.127,0.308,3.37857345766237e-111
"Nxpe4",3.11503341955296e-115,0.745717615114629,0.191,0.037,1.00568853950267e-110
"Adcyap1r1",8.48629059072168e-115,0.711551488118637,0.137,0.012,2.7397989172145e-110
"Suclg1",8.60948467604442e-115,0.731172578962112,0.191,0.037,2.77957212766094e-110
"Ifrd1",9.83824828072734e-115,0.65709497209119,0.258,0.072,3.17627845743282e-110
"Pclo",2.17153334888346e-114,0.637851949752209,0.388,0.153,7.01079541687026e-110
"Atp2a2",2.58264723609841e-114,0.568690680034182,0.449,0.191,8.33807660174371e-110
"Man2b1",2.70611038467022e-114,-1.27551811171166,0.048,0.208,8.73667737690781e-110
"Tspan9",3.23958146830562e-114,0.677777216643453,0.243,0.065,1.04589887704247e-109
"Btk",6.249725316217e-114,-1.20860076011394,0.012,0.145,2.01772381834066e-109
"Fes",8.4119403526679e-114,-1.2150156329192,0.008,0.137,2.71579494285883e-109
"Ppcdc",9.37026591800983e-114,-1.28082272796818,0.101,0.278,3.02519035162947e-109
"Adgre1",1.0673182263995e-113,-1.19780864345855,0.011,0.142,3.44583689393077e-109
"Epdr1",1.21378998580489e-113,0.780862812430598,0.155,0.021,3.91872096917109e-109
"Prkaa2",1.62941524764236e-113,0.716978757788502,0.174,0.029,5.26056712701335e-109
"Cnnm2",1.72180201816607e-113,0.688791016393957,0.261,0.075,5.55883781564915e-109
"Nova1",1.83550007656685e-113,0.603424436176326,0.35,0.128,5.92591199719609e-109
"Smarcd3",1.85016119701491e-113,0.76104570666269,0.149,0.018,5.97324542456264e-109
"Npdc1",2.01883829952449e-113,0.755954308113425,0.185,0.035,6.51781945001481e-109
"Pigs",2.11624690891842e-113,0.785816425913399,0.136,0.013,6.83230314544312e-109
"Gm1604a",2.21915634497089e-113,0.745662447228333,0.131,0.011,7.16454625973852e-109
"Tcf4",2.71034704294894e-113,0.407163681244795,0.95,0.698,8.75035542816067e-109
"Pmm1",2.80529199829233e-113,0.764208342257883,0.15,0.018,9.0568852164868e-109
"Camk1d",2.82018763263974e-113,-0.791833992386458,0.49,0.591,9.10497577197739e-109
"F11r",4.46810350011331e-113,-1.18021280811703,0.01,0.141,1.44252721501158e-108
"Prkcd",5.34753762377278e-113,-1.29979773414944,0.08,0.25,1.72645252183504e-108
"Zfp641",1.4843779290395e-112,0.756793106999201,0.136,0.013,4.79231414390403e-108
"Kirrel2",2.00025985266329e-112,0.714954259847392,0.104,0.001,6.45783893432342e-108
"Man1a2",5.78260585532968e-112,-1.16200675653187,0.221,0.396,1.86691430039319e-107
"Stk38l",7.31176416400184e-112,0.68864387584141,0.18,0.033,2.360603060348e-107
"Cflar",8.10019652491578e-112,-1.23923490255836,0.137,0.315,2.61514844806906e-107
"Camk2d",1.01135083831852e-111,-0.932302436404254,0.387,0.519,3.26514618151133e-107
"Oplah",1.21139154071459e-111,0.774992262349732,0.143,0.016,3.91097758919704e-107
"Epha5",5.16036770843066e-111,0.69957226052756,0.259,0.075,1.66602471466684e-106
"Elovl5",6.46325083440985e-111,0.728825508174956,0.212,0.05,2.08666053188922e-106
"Btbd17",6.79738215137698e-111,0.701221133419951,0.103,0.001,2.19453482757206e-106
"Apba1",8.09112711321571e-111,-1.07035999227499,0.259,0.428,2.61222038850169e-106
"Bbs9",9.25700274014723e-111,-1.20817928794243,0.18,0.357,2.98862333465653e-106
"Rbms1",1.12553152437324e-110,0.620085981471272,0.338,0.121,3.633778526439e-106
"Agrn",1.89503631666158e-110,0.738730034807692,0.208,0.049,6.1181247483419e-106
"Reck",2.23129970429173e-110,0.743253630989254,0.162,0.025,7.20375109530585e-106
"Peg3",2.87094124293265e-110,0.665314404727512,0.239,0.064,9.26883380280805e-106
"Gprc5b",8.07521964315629e-110,0.753328539834873,0.18,0.035,2.60708466179301e-105
"Otud7a",9.27274318362401e-110,0.625658751633391,0.418,0.18,2.99370513683301e-105
"Leng8",1.99540851844363e-109,0.623389970677611,0.346,0.129,6.44217640179527e-105
"Git2",6.05520132901411e-109,-1.2059494239557,0.148,0.324,1.95492174907221e-104
"Bhlhe40",1.16706914958637e-108,0.743305308518399,0.135,0.014,3.76788274943959e-104
"Slc7a7",1.31519928114876e-108,-1.16973874239948,0.01,0.136,4.24612087918878e-104
"Gm46224",1.94782108467276e-108,-1.179176069732,0.007,0.129,6.288540371866e-104
"Dok6",3.24020182154569e-108,0.639138363456942,0.261,0.077,1.04609915808603e-103
"Glrb",6.74207610653377e-108,0.721535239203136,0.262,0.082,2.17667927099443e-103
"Nadk2",8.34029562057096e-108,0.683549191807071,0.194,0.042,2.69266444110133e-103
"Gm44257",1.1325334791919e-107,0.651289121664648,0.108,0.004,3.65638433757106e-103
"Robo1",1.36281351213663e-107,0.616457030583558,0.341,0.126,4.3998434239331e-103
"Gm40645",1.37266253272059e-107,-1.14688465250717,0.009,0.132,4.43164098688844e-103
"Gm4070",1.80549867988487e-107,-1.16473184228344,0.007,0.128,5.82905248800832e-103
