"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ggnbp2",2.0882998582448e-42,0.316995176680715,0.368,0.209,6.74207609234334e-38
"Rtn4",2.16006270539197e-42,-1.11086539695664,0.383,0.439,6.97376244435797e-38
"Micu3",2.39373348903977e-42,0.36927279714361,0.283,0.148,7.72816856936491e-38
"Gse1",2.85517579487362e-42,0.582293654854284,0.189,0.084,9.21793505374948e-38
"Brms1l",3.64123248206244e-42,0.72080181551142,0.15,0.059,1.17557190683386e-37
"Zfp467",3.82737917740318e-42,0.589782182254387,0.147,0.056,1.23566936742462e-37
"Oma1",4.07669273161656e-42,-2.0585832379699,0.088,0.178,1.31616024840241e-37
"Sbf2",4.08288494785136e-42,-1.08580940710161,0.407,0.457,1.31815940541381e-37
"Ino80dos",4.10305994791733e-42,0.940974117620781,0.122,0.042,1.32467290418511e-37
"Farp2",4.15134481612087e-42,0.784817171570497,0.142,0.054,1.34026167388462e-37
"Fam49a",4.910086328752e-42,0.41942789116147,0.198,0.089,1.58522137123758e-37
"Ints13",5.21473214571434e-42,0.703988432511653,0.137,0.051,1.68357627324387e-37
"Lime1",1.0907031378791e-41,0.717955326188476,0.161,0.067,3.52133508064269e-37
"Nacc2",1.61253183516457e-41,0.57412947900264,0.14,0.053,5.20605902982882e-37
"Sept11",1.75684474308861e-41,0.490896413006075,0.154,0.061,5.67197325306157e-37
"Pik3cb",1.83628169320395e-41,-2.28757575311964,0.047,0.126,5.92843544650896e-37
"Phgdh",1.87250441294538e-41,0.885619991186236,0.102,0.031,6.04538049719416e-37
"Flrt2",2.00952887516472e-41,0.800189661376765,0.148,0.058,6.48776397346929e-37
"Dusp22",2.62878047716041e-41,0.550993631763052,0.134,0.049,8.48701777051238e-37
"Map3k13",2.82945138381162e-41,0.688658559720902,0.144,0.056,9.13488379263583e-37
"Ctdsp2",2.93301326600153e-41,0.934136846014837,0.12,0.042,9.46923332928594e-37
"Rbmx",3.60971341038121e-41,0.446407277922103,0.194,0.088,1.16539597454157e-36
"Pde4b",3.90604961430589e-41,-0.478173416004043,0.669,0.402,1.26106811797866e-36
"Lpgat1",5.28011836415923e-41,-1.67507326763659,0.105,0.199,1.70468621386881e-36
"Smarcc2",5.45922798599628e-41,0.287285599909299,0.275,0.142,1.7625117552789e-36
"Klhl5",5.73369946971653e-41,0.349180104264978,0.215,0.101,1.85112487379798e-36
"Cers6",6.33208567444969e-41,-1.96336815294888,0.064,0.148,2.04431385999608e-36
"Sfmbt1",6.60172633946272e-41,-1.71595522738084,0.134,0.228,2.13136734869554e-36
"Rapgef6",7.12692619958105e-41,-1.42417012568158,0.242,0.327,2.30092812353474e-36
"Mapk6",8.04951298186883e-41,0.859216033485527,0.116,0.039,2.59878526619635e-36
"Epb41",8.39092179289488e-41,-1.89942823145902,0.086,0.176,2.70900910083611e-36
"L3mbtl3",1.03614313858139e-40,0.525247654617356,0.178,0.078,3.34518812291001e-36
"Mmut",1.06239051952633e-40,0.796856182640012,0.106,0.033,3.42992779229076e-36
"Il15ra",2.10754704604424e-40,0.66690217421259,0.134,0.05,6.80421563815384e-36
"Spata13",2.24781537635506e-40,-2.68870933825842,0.032,0.102,7.2570719425623e-36
"Ubl3",3.90708477720428e-40,-1.59209308532184,0.159,0.253,1.2614023203204e-35
"Abcb4",4.63324174741194e-40,-2.3500901673625,0.04,0.115,1.49584209815195e-35
"Dot1l",5.0812018480402e-40,0.548901736834521,0.184,0.083,1.64046601663978e-35
"Glmn",5.42904729974686e-40,0.675131898921947,0.149,0.06,1.75276792072327e-35
"Nol4l",5.77851440772601e-40,-2.47602088947747,0.039,0.112,1.86559337653434e-35
"Pfkfb2",6.2372990805642e-40,0.774390693935407,0.118,0.041,2.01371200816015e-35
"Sod2",6.85739115155186e-40,0.831658965345096,0.118,0.041,2.21390873327852e-35
"Rogdi",8.69488314374743e-40,-2.2756580167312,0.055,0.134,2.80714302295886e-35
"Ostf1",8.7324157958097e-40,-2.23465315850517,0.057,0.137,2.81926043967716e-35
"Dennd2a",1.31846348408922e-39,0.996432085232702,0.104,0.033,4.25665935838205e-35
"Map7d2",1.39223125335577e-39,0.755675208433313,0.134,0.052,4.49481860145909e-35
"Cep128",1.40820827538914e-39,0.773238384998055,0.162,0.07,4.54640041709384e-35
"Aifm1",1.41331962453855e-39,0.681747571581305,0.132,0.049,4.56290240782272e-35
"Zhx1",1.42825260063547e-39,0.548881809457551,0.147,0.059,4.61111352115162e-35
"Zfp827",1.6611316220894e-39,0.590995503781113,0.162,0.068,5.36296344191564e-35
"Cdc42",2.00931670397126e-39,-1.74452190271581,0.126,0.217,6.48707897877122e-35
"Kdm2b",2.13353825027368e-39,-1.90113130255445,0.082,0.169,6.88812824100859e-35
"Fam117b",2.13708773157096e-39,-1.83474780257094,0.117,0.207,6.89958774137686e-35
"Ctnna1",2.2170447856922e-39,0.282334096524795,0.222,0.108,7.15772909060728e-35
"Zer1",2.45547752590156e-39,0.760503976733413,0.136,0.052,7.92750919237319e-35
"Mccc2",2.91869956067309e-39,0.786395774183893,0.116,0.04,9.42302153163307e-35
"Dtx3",3.15828925127185e-39,0.644346168669257,0.135,0.052,1.01965368477312e-34
"2610008E11Rik",3.44894672227983e-39,0.586506629519935,0.16,0.068,1.11349244928804e-34
"Ubac1",3.65916334235459e-39,0.803730222307101,0.108,0.035,1.18136088507918e-34
"Stard3",4.35465400800175e-39,-2.4209357900242,0.041,0.114,1.40590004648336e-34
"Syt11",4.87616881092052e-39,0.470928317300183,0.225,0.113,1.57427110060569e-34
"Dtnb",6.32063543436729e-39,0.419563976523785,0.192,0.089,2.04061714998548e-34
"Vezt",6.71383193338261e-39,0.263740694022601,0.261,0.136,2.16756063969258e-34
"Tcp11l1",9.59885438334665e-39,0.507188712096191,0.175,0.078,3.09899013766347e-34
"E130102H24Rik",1.13870289981693e-38,0.698968594264515,0.144,0.058,3.67630231205897e-34
"Haghl",1.23256049696562e-38,0.808902288790864,0.125,0.046,3.97932156445352e-34
"Rab43",1.25777006900022e-38,-2.5062225748387,0.041,0.113,4.06071066776722e-34
"Iqcb1",1.28475687274314e-38,0.598368990527069,0.136,0.053,4.14783756365124e-34
"Pknox1",1.3081783465345e-38,-2.61011108165751,0.035,0.105,4.22345379178663e-34
"Nup93",1.45795702037868e-38,0.798419425623618,0.12,0.043,4.70701424029256e-34
"Sap25",1.69171539208169e-38,-1.99331626027759,0.071,0.154,5.46170314333575e-34
"Ttc8",1.75376571899797e-38,0.54038388478488,0.147,0.06,5.66203262378493e-34
"Dancr",1.84216939757433e-38,1.05054945618591,0.107,0.036,5.94744390006873e-34
"Mrps9",1.89085635353076e-38,0.382593304812383,0.212,0.103,6.10462973737405e-34
"Wscd1",2.09433757152274e-38,0.953616703139458,0.123,0.046,6.76156884966117e-34
"Arhgap18",2.39860427101727e-38,0.411044952620871,0.178,0.079,7.74389388897927e-34
"Tmem63b",2.67786993058673e-38,0.594197036682735,0.144,0.058,8.64550307089926e-34
"Sos1",2.74420374060245e-38,0.304152106395272,0.216,0.105,8.85966177653502e-34
"Twf2",2.83801102092187e-38,-2.44870435825177,0.037,0.108,9.16251858104627e-34
"Crppa",2.99141501553488e-38,0.886948186385233,0.144,0.059,9.65778337765434e-34
"Kremen1",3.50144655445413e-38,0.7155509873966,0.101,0.032,1.13044202010551e-33
"Cdkl3",3.73800595829778e-38,0.80480138070368,0.112,0.039,1.20681522363644e-33
"Pnpt1",3.91772985988469e-38,0.565482379959219,0.157,0.066,1.26483908526377e-33
"1810013L24Rik",3.9405811780621e-38,0.334880915168257,0.208,0.1,1.27221663333735e-33
"Focad",4.08516856685291e-38,0.324180868640221,0.214,0.105,1.31889667180846e-33
"Abi2",4.21211142753719e-38,0.297439623450694,0.218,0.107,1.35988017438038e-33
"Etv5",4.64371227000378e-38,0.33533368985385,0.223,0.11,1.49922250637072e-33
"Glcci1",4.72305585483036e-38,0.424474657792828,0.208,0.102,1.52483858273198e-33
"Slc38a1",5.44511296246425e-38,-1.77635821366504,0.046,0.122,1.75795471993158e-33
"Erp29",5.97571861246343e-38,-2.03726112078526,0.061,0.14,1.92926075403382e-33
"Osbpl6",7.32608524708997e-38,0.653021277433686,0.14,0.056,2.365226622023e-33
"Cbl",7.4104943032975e-38,-1.53893816677045,0.181,0.269,2.3924780858196e-33
"Slc43a2",7.42627270655295e-38,-2.0030738304709,0.075,0.158,2.39757214331062e-33
"Senp1",8.81430143453165e-38,0.338149989038512,0.189,0.087,2.84569721813854e-33
"Cebpz",9.79449807109026e-38,-1.72987073528923,0.124,0.213,3.16215370225149e-33
"Zfp945",1.44003849029069e-37,0.532534283522876,0.139,0.055,4.64916426590348e-33
"Wdfy3",1.46347999723266e-37,-1.13730173365799,0.36,0.415,4.72484517106563e-33
"Clpb",1.46437751938885e-37,0.766165011057957,0.132,0.052,4.72774282134691e-33
"Fggy",1.71436483210263e-37,0.302552761523688,0.24,0.122,5.53482686044335e-33
"Gm27177",2.2183109920494e-37,-1.99655591881677,0.081,0.163,7.1618170378315e-33
"Smc5",2.23397013308928e-37,0.368321955719547,0.222,0.111,7.21237257467875e-33
"Ndrg3",2.41340464936461e-37,0.354932175957954,0.201,0.096,7.79167691047363e-33
"Kcnh5",2.56034780143406e-37,0.81638757030517,0.114,0.04,8.26608287692987e-33
"Acadl",3.26690724383668e-37,0.73418026463923,0.131,0.051,1.05472100367267e-32
"Tspan3",3.45578302818616e-37,0.683122073205606,0.12,0.044,1.1156995506499e-32
"Gstz1",3.77168987424902e-37,0.743725387187036,0.122,0.046,1.2176900759013e-32
"Il15",5.05452262088105e-37,-2.11203976465248,0.083,0.165,1.63185262815145e-32
"Cep152",6.21460268474664e-37,-2.10714349147937,0.082,0.163,2.00638447677045e-32
"Adam17",6.40641118603893e-37,-2.0203111774973,0.086,0.169,2.06830985141267e-32
"Sucla2",6.58072726459556e-37,0.453656634116012,0.148,0.062,2.12458779737468e-32
"Sft2d1",6.70131707917692e-37,-2.44735765352579,0.042,0.113,2.16352021901227e-32
"Mark1",8.05908422536701e-37,0.824106627182356,0.105,0.035,2.60187534215974e-32
"Nmt2",8.2907774988212e-37,0.460479267634228,0.175,0.079,2.67667751549442e-32
"Actr2",8.35799083551455e-37,-1.63371823809327,0.135,0.224,2.69837734124587e-32
"Zfp788",8.62891148077212e-37,0.80955824480663,0.11,0.039,2.78584407156728e-32
"Gm17660",9.34868929106169e-37,0.677388911234341,0.127,0.049,3.01822433761927e-32
"Nfkb1",1.02392642126717e-36,-1.26156315763147,0.302,0.369,3.30574645106105e-32
"March2",1.36657013535158e-36,0.690216406242454,0.127,0.049,4.41197168198257e-32
"Acap2",1.45816957395667e-36,-0.943425025617175,0.46,0.481,4.7077004695191e-32
"Zfp961",1.48320363180568e-36,0.676461454550915,0.121,0.045,4.78852292528465e-32
"Gprasp1",1.85493716992253e-36,0.298501487147807,0.25,0.131,5.9886646530949e-32
"Dcaf6",2.25557089994788e-36,0.251490890083369,0.284,0.157,7.28211065048173e-32
"Tenm4",2.37937977161097e-36,0.301661724273988,0.269,0.145,7.68182759264602e-32
"Tbc1d10a",2.93329634663471e-36,0.820955423321693,0.103,0.034,9.47014725511016e-32
"C2cd5",3.54723529770137e-36,0.301625497187687,0.227,0.115,1.14522491586289e-31
"Cept1",3.57867684561247e-36,-1.63943725888135,0.174,0.259,1.15537581960598e-31
"Upp2",3.93404234241309e-36,0.303734666657959,0.259,0.139,1.27010557024807e-31
"Atp2b1",5.16711241219955e-36,-1.00657419665217,0.398,0.447,1.66820224227862e-31
"Tbc1d23",5.3025732297009e-36,-1.45662444024888,0.2,0.284,1.71193576720893e-31
"Usp19",6.67253245439564e-36,0.428017969234894,0.167,0.075,2.15422710290163e-31
"2900076A07Rik",6.73706703937214e-36,0.81738961999813,0.109,0.039,2.1750620936613e-31
"Lmbr1",8.45293365693544e-36,0.456596686426106,0.158,0.069,2.72902963114161e-31
"Atp11a",9.15588617170522e-36,0.467230370096119,0.206,0.103,2.95597785053503e-31
"Rbis",1.05832130324785e-35,0.632681501721537,0.133,0.054,3.4167903275357e-31
"Pip4p1",1.34324862617127e-35,-2.10187218822808,0.068,0.146,4.33667818959395e-31
"Ahdc1",1.35511895698211e-35,0.609427536811029,0.133,0.054,4.37500155261674e-31
"Zc3h12b",1.50271290863763e-35,0.251803532996784,0.209,0.103,4.85150862553658e-31
"Rab11fip3",1.51484294521813e-35,0.479203528310281,0.166,0.075,4.89067044863672e-31
"Gsr",1.76005994218829e-35,0.816878328237026,0.105,0.037,5.68235352335488e-31
"Scn8a",1.78740726529468e-35,0.362729073432356,0.2,0.098,5.77064435600389e-31
"4930581F22Rik",2.01330675080294e-35,0.737311134107348,0.125,0.049,6.4999608449673e-31
"Gm12166",2.01548029841639e-35,-2.51109376058653,0.038,0.105,6.50697814343731e-31
"Hexa",2.18852630333669e-35,-1.88464213100458,0.073,0.151,7.0656571703225e-31
"Ndrg4",2.34809459544494e-35,0.618894295190236,0.136,0.056,7.580823401394e-31
"Ift74",2.70378707221439e-35,0.815804195461945,0.107,0.038,8.72917656264417e-31
"Fmr1",2.89004719665499e-35,0.444446977963698,0.179,0.084,9.33051737440063e-31
"Arid5b",3.6955668610708e-35,-1.46355399006899,0.185,0.271,1.19311376109671e-30
"Ampd3",5.17577279147273e-35,0.809076095820753,0.105,0.037,1.67099824572697e-30
"Mblac2",5.27816169411618e-35,0.688119322701567,0.129,0.052,1.70405450294541e-30
"Meis1",5.32126666760865e-35,0.49705063829619,0.172,0.08,1.71797094363745e-30
"Nipsnap2",6.20247821387264e-35,0.477038066764753,0.146,0.063,2.00247009134878e-30
"Unc13b",6.33803853957665e-35,0.682174354967279,0.134,0.055,2.04623574250232e-30
"Washc4",7.28363461480586e-35,-1.60902551803363,0.167,0.251,2.35152143539007e-30
"Vdac1",7.65733535558591e-35,0.662732246035126,0.115,0.043,2.47217071955091e-30
"Zbtb18",7.69276751961946e-35,-2.35560635729511,0.037,0.102,2.48360999370914e-30
"Zfp715",8.0862525008037e-35,-2.29180512664218,0.043,0.112,2.61064661988447e-30
"Krcc1",1.07618233754448e-34,-1.89721915173502,0.078,0.157,3.47445467676234e-30
"Ccni",1.21504010136239e-34,-1.86277539796418,0.102,0.183,3.92275696724848e-30
"Grb2",1.32477748922163e-34,-1.52259092425738,0.145,0.23,4.27704412395202e-30
"Med25",1.44537107043743e-34,0.65966875580311,0.116,0.044,4.66638050090725e-30
"Atad3a",1.45780167126895e-34,0.805670707423882,0.103,0.036,4.70651269569182e-30
"Slc4a7",1.63072599693992e-34,-1.68303292579502,0.115,0.199,5.26479888112053e-30
"Rnf13",1.65862372933216e-34,-1.26150308826232,0.248,0.325,5.35486671014886e-30
"Adam22",2.05712171634998e-34,0.260460757060761,0.24,0.127,6.64141746123591e-30
"Aff3",2.29134813548026e-34,0.480326262275014,0.149,0.065,7.397617455398e-30
"Mtss1",2.52599936986485e-34,-1.78139940214143,0.111,0.194,8.15518896560867e-30
"Stk17b",2.54771137520917e-34,0.337858775254339,0.158,0.07,8.22528617486279e-30
"Slc48a1",2.90131411278476e-34,1.10042191737589,0.106,0.039,9.36689261312558e-30
"Gtf2ird1",3.40106673205005e-34,0.666104520146832,0.107,0.038,1.09803439444236e-29
"Gm11867",4.51580803739726e-34,-0.509860223413992,0.853,0.806,1.45792862487371e-29
"1110019D14Rik",5.3731597347178e-34,0.349913426762065,0.185,0.089,1.73472462035364e-29
"Cyfip1",5.5785984104975e-34,-1.3477800833735,0.286,0.352,1.80105049682912e-29
"Acaa1a",7.40185054325328e-34,0.485986030942982,0.146,0.064,2.38968744788932e-29
"Itm2b",8.48065321524705e-34,-1.29783572297402,0.225,0.307,2.73797889054251e-29
"Vamp1",1.24404410821602e-33,0.626652291721985,0.12,0.047,4.01639640337541e-29
"Cenpc1",1.29508129064155e-33,0.349988528211253,0.174,0.083,4.18116994683623e-29
"Cd99l2",1.33082317046493e-33,0.976376054579673,0.101,0.036,4.29656260584603e-29
"Syngr1",1.34158091312813e-33,-1.86934624735177,0.063,0.137,4.33129397803418e-29
"Satb1",1.58003844319229e-33,0.440818724298115,0.175,0.084,5.10115411384632e-29
"Ttc28",1.60793923483374e-33,-1.24527351323601,0.346,0.391,5.19123181966074e-29
"Gusb",1.84934140079615e-33,-2.34475272259839,0.041,0.106,5.97059871247037e-29
"Thsd7a",3.06584185992742e-33,0.579757949474064,0.144,0.063,9.89807044477567e-29
"Ogfrl1",3.22947015874096e-33,-1.98019228710963,0.073,0.148,1.04263444074952e-28
"Tasp1",3.32580617170124e-33,0.338915982990713,0.173,0.082,1.07373652253375e-28
"Acox1",3.35191598323327e-33,0.364048575392619,0.159,0.073,1.08216607518686e-28
"Litaf",4.71767649657457e-33,-1.85158052940316,0.052,0.123,1.5231018569191e-28
"Kansl1",4.94867922645832e-33,-0.850774358565371,0.544,0.531,1.59768108826207e-28
"Rufy2",5.32069509086352e-33,0.555861494568847,0.147,0.066,1.71778641008529e-28
"Mpp5",5.39137871027394e-33,0.365158987306011,0.212,0.11,1.74060661661194e-28
"Aplp1",6.11841415757772e-33,0.47474598570106,0.171,0.082,1.97533001077397e-28
"Cox7b",6.80827950436373e-33,0.455882572532043,0.153,0.069,2.19805303798383e-28
"Garnl3",9.21244902635686e-33,-1.48010100463372,0.133,0.218,2.97423916815931e-28
"Ddb2",1.0103433829447e-32,0.624362391874471,0.115,0.045,3.26189361183695e-28
"Ttc7",1.1800140895157e-32,-2.33499686619508,0.043,0.108,3.80967548800143e-28
"Smad7",1.30977462840272e-32,-2.00227974891778,0.04,0.105,4.22860738779819e-28
"Gria1",1.32803543364394e-32,0.366954959100491,0.254,0.139,4.28756239751945e-28
"Brinp2",1.58906369933717e-32,0.633034089667878,0.104,0.038,5.13029215331004e-28
"Krba1",1.71010047776808e-32,0.489587355686433,0.13,0.055,5.52105939247425e-28
"D3Ertd751e",1.99414709042534e-32,0.344130938718583,0.153,0.07,6.43810388143822e-28
"Ndufv2",2.04082096698917e-32,0.529046527496997,0.138,0.059,6.58879049192453e-28
"Adgrl2",2.30630056885003e-32,-1.81184753027645,0.101,0.18,7.44589138653234e-28
"Zfp516",2.75458441668724e-32,0.362880136490126,0.126,0.052,8.89317578927476e-28
"Eml5",2.92584299733348e-32,0.486420176098978,0.155,0.072,9.44608411689113e-28
"Cbr3",3.01204156978432e-32,0.357664381065452,0.153,0.069,9.72437620804867e-28
"Hsd17b12",3.31119568061165e-32,0.363262279949213,0.152,0.069,1.06901952548547e-27
"6720427I07Rik",3.60414826415579e-32,0.350602434275875,0.145,0.065,1.1635992670827e-27
"Tpm1",4.45171015376185e-32,0.496570813074967,0.129,0.054,1.43723462314201e-27
"Emc8",4.82899318263669e-32,0.711687794591432,0.106,0.04,1.55904044901426e-27
"Yeats2",5.02087484196894e-32,0.327448994809561,0.161,0.075,1.62098944272967e-27
"Atg10",5.75896947676316e-32,-1.60034032712183,0.135,0.215,1.85928329557299e-27
"Cdk5rap2",6.2236722601121e-32,0.290510043548033,0.212,0.111,2.00931258917719e-27
"Myo16",6.97910034224921e-32,0.652735400465329,0.102,0.038,2.25320254549516e-27
"Pvt1",7.09245560314597e-32,-1.4633748126085,0.165,0.247,2.28979929147568e-27
"Ccdc58",7.22070275692783e-32,0.563554033809059,0.124,0.051,2.33120388507415e-27
"Cryzl1",8.43171034446718e-32,0.254686106517266,0.181,0.089,2.72217768471123e-27
"Rbm39",1.25561982271485e-31,-0.452916625115992,0.811,0.745,4.05376859763489e-27
"Nmt1",1.30233362748301e-31,-1.28674124637681,0.248,0.319,4.20458411632888e-27
"Mast2",1.34960437790587e-31,0.252232872252122,0.204,0.105,4.3571977340691e-27
"Acox3",1.4247759517637e-31,-2.03616465500729,0.057,0.126,4.59988916026912e-27
"Ago2",1.44193030434567e-31,0.383672739055358,0.168,0.081,4.65527198758e-27
"Ccdc66",1.4998387128025e-31,0.507969600180959,0.147,0.067,4.84222928428286e-27
"Tob2",1.65968430595917e-31,0.75579880478331,0.104,0.039,5.35829078178918e-27
"Lmo4",2.08109297323656e-31,0.265924572696389,0.157,0.072,6.71880866409425e-27
"Trip4",2.29449098730006e-31,0.299831978104361,0.168,0.08,7.40776415249823e-27
"Pstk",2.50545066223918e-31,0.262622555402159,0.182,0.091,8.08884746303919e-27
"Ncoa7",2.67830015760556e-31,0.28816406889885,0.195,0.1,8.64689205882954e-27
"Stk4",2.69395262768145e-31,-1.88794417299375,0.079,0.153,8.69742605846956e-27
"Slc2a13",6.33997813990185e-31,0.368381799190452,0.161,0.076,2.04686194246731e-26
"Ilk",7.96525650326472e-31,0.303301303823155,0.188,0.095,2.57158306207902e-26
"Plekhm3",1.37194812920872e-30,-1.51967907613944,0.17,0.247,4.42933453515036e-26
"Ptgr2",1.43705149483808e-30,0.550432763927826,0.1,0.037,4.63952075108474e-26
"Dram2",1.58469000169378e-30,-1.66670736075771,0.13,0.207,5.11617167046837e-26
"Clta",1.68388336005989e-30,-1.68878100869685,0.098,0.174,5.43641742795335e-26
"Bms1",2.00440568315732e-30,0.564574001809756,0.123,0.052,6.4712237480734e-26
"Fus",2.400542717095e-30,-1.06490695456481,0.365,0.407,7.75015216214121e-26
"Apex2",2.5328707574795e-30,0.467562540182524,0.121,0.051,8.17737324052256e-26
"Cit",2.6687840229116e-30,0.725163498179311,0.108,0.043,8.61616921797009e-26
"Rps6ka3",2.68814950316174e-30,-1.24491608423891,0.247,0.318,8.67869067095769e-26
"Iffo1",3.39363526386142e-30,-1.56753336102362,0.124,0.202,1.09563514493766e-25
"1700017B05Rik",3.62859541578349e-30,-2.08192687787465,0.052,0.117,1.1714920299857e-25
"Ezh2",4.16878828355138e-30,0.690127880666649,0.117,0.049,1.34589329734456e-25
"Atp5a1",4.74251807571705e-30,0.372759759547288,0.173,0.085,1.53112196074525e-25
"Hsf2",5.01363829636429e-30,0.610650294528876,0.107,0.043,1.61865312398121e-25
"Dlat",5.50869231759832e-30,0.295811724340241,0.13,0.057,1.77848131473662e-25
"Gm14308",6.05219953732923e-30,0.550331073772198,0.119,0.05,1.95395262062674e-25
"Pdzrn3",7.15687675689126e-30,0.417690240907351,0.192,0.1,2.31059766096234e-25
"Tpd52",8.06958997540864e-30,-1.83279879232596,0.061,0.129,2.60526712356068e-25
"Ppm1l",8.31630706631758e-30,-1.45770040605017,0.152,0.231,2.68491973636063e-25
"Stard7",1.18478012599579e-29,0.5152409349487,0.102,0.039,3.8250626367774e-25
"Gclm",1.38680943586535e-29,0.294546979835865,0.171,0.085,4.47731426369128e-25
"Edem1",1.52789205008439e-29,-1.89171415802559,0.063,0.131,4.93279948369745e-25
"Fastk",1.68667367318635e-29,0.566181149410929,0.101,0.039,5.44542595388214e-25
"Nup54",3.72295235424799e-29,0.567968980534177,0.1,0.038,1.20195516756896e-24
"Amd1",3.80764661124991e-29,0.372239601128801,0.187,0.098,1.22929870844203e-24
"Wasf1",3.85809362232305e-29,0.55832114709558,0.137,0.063,1.245585525967e-24
"Gpr137c",3.90055229534554e-29,0.685394664033777,0.142,0.067,1.25929330855231e-24
"Psip1",4.02302191817644e-29,0.433462534293545,0.138,0.064,1.29883262628326e-24
"Map3k5",4.42912487685264e-29,-1.43366174996615,0.21,0.28,1.42994296649188e-24
"Morc3",5.20565289190341e-29,-1.49668714498271,0.146,0.222,1.68064503615102e-24
"Plxnb2",5.51167216916871e-29,-2.14568508558849,0.045,0.106,1.77944335981612e-24
"Eny2",6.22016535733696e-29,0.36219394753683,0.142,0.066,2.00818038561624e-24
"Timm23",6.82400922116916e-29,0.433676412652321,0.113,0.047,2.20313137705446e-24
"Maged1",7.81841868739099e-29,0.408127261942941,0.12,0.052,2.52417647322418e-24
"Eefsec",8.04701493559024e-29,-1.59019648140806,0.099,0.173,2.59797877195531e-24
"Tecr",1.11982685184555e-28,0.268965258982345,0.193,0.102,3.61536099118337e-24
"Dnajb4",1.54713414649392e-28,0.618040737351665,0.107,0.044,4.99492259195563e-24
"Thra",1.78147490604937e-28,0.452975153020156,0.159,0.079,5.75149173418038e-24
"Zfp40",2.18915345098642e-28,0.330524456689296,0.161,0.08,7.06768191650966e-24
"Cpd",2.49850697251038e-28,0.318525147450988,0.175,0.089,8.06642976074976e-24
"Gm15218",2.50248847337707e-28,0.257181075983964,0.214,0.117,8.07928403629788e-24
"Slc25a46",2.50787943987553e-28,0.446525431771795,0.108,0.044,8.09668877163814e-24
"Ola1",3.0137771481322e-28,0.381047874697142,0.148,0.071,9.72997952274482e-24
"Pacs1",3.11037327928172e-28,-1.69033467865736,0.112,0.185,1.0041840132161e-23
"Lpcat1",3.39743101840219e-28,-2.15781021616331,0.049,0.11,1.09686060429115e-23
"Phtf1",3.91927083390698e-28,0.312905848083729,0.167,0.084,1.26533658872687e-23
"Bzw2",4.89700552660461e-28,0.364709918052634,0.117,0.05,1.5809982342643e-23
"Stimate",4.9039636115793e-28,0.452860201488595,0.134,0.062,1.58324465199838e-23
"Bicc1",5.56173066096744e-28,0.885627712409875,0.101,0.04,1.79560474389334e-23
"Cep68",6.30535809451985e-28,-1.92166006451615,0.079,0.147,2.03568486081573e-23
"Afg3l2",7.69151863362746e-28,0.354816650651744,0.127,0.057,2.48320679086663e-23
"Pigp",8.66028543479636e-28,0.402802588602491,0.126,0.057,2.795973152624e-23
"Myo1e",9.00130949725024e-28,0.376616015426724,0.14,0.066,2.90607277118724e-23
"Vps26c",1.08057636535382e-27,0.468333427538914,0.132,0.061,3.48864079554482e-23
"D930016D06Rik",1.09812434994207e-27,0.472703260582441,0.123,0.055,3.54529446378798e-23
"Clk3",1.11157553194545e-27,0.351157598172407,0.145,0.069,3.58872160488588e-23
"Mitd1",1.22840908550493e-27,0.564370502775219,0.116,0.051,3.96591873255267e-23
"Supt6",1.3051032940887e-27,0.278237052422382,0.146,0.07,4.21352598496536e-23
"Pls3",1.68438221708114e-27,0.711634371620909,0.117,0.052,5.43802798784647e-23
"Mlf2",1.92075459229347e-27,0.514500244290707,0.103,0.042,6.20115620121948e-23
"Disc1",2.09783230868671e-27,-1.81435362699491,0.079,0.147,6.77285160859504e-23
"Xkr6",2.77122196446364e-27,0.261045561819486,0.185,0.098,8.94689011227085e-23
"Pdhb",2.99056025538508e-27,0.471681190399541,0.122,0.054,9.65502378451073e-23
"Coq10b",4.77418254839801e-27,0.46400711611376,0.108,0.045,1.5413448357503e-22
"Katnbl1",5.58171527520465e-27,0.356400274030128,0.121,0.054,1.80205677659982e-22
"Arhgef2",6.53448130668014e-27,-1.45098367860057,0.075,0.144,2.10965728986168e-22
"Zfp692",1.05157623629328e-26,0.536947093646386,0.115,0.051,3.39501387887287e-22
"Il33",1.24079646126952e-26,0.280133332013839,0.176,0.092,4.00591137520865e-22
"Il17ra",1.28235620546686e-26,-2.19671176670169,0.049,0.107,4.14008700934975e-22
"Pkn1",1.51753620992915e-26,-1.20739325728496,0.226,0.295,4.89936565375627e-22
"Comt",1.62695989368368e-26,-1.63239593546211,0.132,0.202,5.25264001675777e-22
"Mvb12b",1.83554540905734e-26,-1.42860302201967,0.174,0.244,5.92605835314161e-22
"Rhob",2.27975010231057e-26,-1.91800727783436,0.066,0.13,7.36017320530967e-22
"Nln",2.60567172438233e-26,0.292859656465453,0.156,0.078,8.41241116216835e-22
"Sdccag8",2.86572776997547e-26,-1.25385188259831,0.238,0.301,9.25200210536581e-22
"Rcor3",2.94587468413837e-26,0.338487778136398,0.142,0.069,9.51075641774072e-22
"Gas6",3.46806739315625e-26,0.275036445052041,0.119,0.053,1.11966555788049e-21
"Mtmr1",3.55404185252204e-26,0.419965568417046,0.122,0.056,1.14742241208674e-21
"Slc38a2",3.62357022099974e-26,-1.28428058110821,0.145,0.218,1.16986964584977e-21
